gbifID,species,decimalLatitude,decimalLongitude,phylumKey,classKey,orderKey,familyKey,geodeticDatum,eventDate,geometry
3858585866,Fissurella oriens,-33.453655,-71.675147,52,225,9799313,6810,WGS84,2022-06-23T15:05:55,POINT (-71.675147 -33.453655)
4075559711,Fissurella oriens,-41.481035,-72.952676,52,225,9799313,6810,WGS84,2022-08-03T12:02:00,POINT (-72.952676 -41.481035)
3873233501,Fissurella oriens,-54.950222,-67.029312,52,225,9799313,6810,WGS84,2021-08-14T21:04:00,POINT (-67.029312 -54.950222)
3873362505,Fissurella oriens,-54.950222,-67.029312,52,225,9799313,6810,WGS84,2021-08-14T20:49:00,POINT (-67.029312 -54.950222)
3873016510,Fissurella oriens,-54.950655,-67.028635,52,225,9799313,6810,WGS84,2021-08-14T20:56:00,POINT (-67.028635 -54.950655)
3384258153,Fissurella oriens,-54.951476,-67.033599,52,225,9799313,6810,WGS84,2021-08-14T12:32:00,POINT (-67.033599 -54.951476)
4071696536,Fissurella oriens,-54.257764,-71.737239,52,225,9799313,6810,WGS84,2020-06-28T00:00:00,POINT (-71.737239 -54.257764)
4071696468,Fissurella oriens,-54.269828,-71.753078,52,225,9799313,6810,WGS84,2020-06-28T00:00:00,POINT (-71.753078 -54.269828)
3858293547,Fissurella oriens,-41.742062,-73.75197,52,225,9799313,6810,WGS84,2020-09-01T15:56:40,POINT (-73.75197 -41.742062)
3858299371,Fissurella oriens,-53.132905,-70.848951,52,225,9799313,6810,WGS84,2018-12-06T09:33:18,POINT (-70.848951 -53.132905)
