gbifID,species,decimalLatitude,decimalLongitude,eventDate,geometry
3456272195,Charadrius falklandicus,-53.142155,-70.876388,2022-01-09T20:23:46,POINT (-70.876388 -53.142155)
3455926347,Charadrius falklandicus,-53.164444,-70.899444,2022-01-16T16:26:51,POINT (-70.899444 -53.164444)
3456527822,Charadrius falklandicus,-52.72236,-71.046418,2022-01-06T17:02:00,POINT (-71.046418 -52.72236)
3468900743,Charadrius falklandicus,-41.877098,-74.001661,2022-01-29T16:52:00,POINT (-74.001661 -41.877098)
3468904634,Charadrius falklandicus,-41.876584,-74.002194,2022-01-29T17:10:00,POINT (-74.002194 -41.876584)
3802397608,Charadrius falklandicus,-42.923306,-72.718658,2022-01-11T19:34:00,POINT (-72.718658 -42.923306)
3802433585,Charadrius falklandicus,-42.931337,-72.712047,2022-01-16T20:26:00,POINT (-72.712047 -42.931337)
3874150148,Charadrius falklandicus,-42.922984,-72.718003,2022-01-16T20:08:00,POINT (-72.718003 -42.922984)
3902819297,Charadrius falklandicus,-42.923968,-72.718741,2022-01-11T19:36:00,POINT (-72.718741 -42.923968)
3903036521,Charadrius falklandicus,-42.92258,-72.719423,2022-01-26T21:00:00,POINT (-72.719423 -42.92258)
3903565782,Charadrius falklandicus,-42.923905,-72.720329,2022-01-23T15:58:00,POINT (-72.720329 -42.923905)
3986283850,Charadrius falklandicus,-42.922491,-72.720115,2022-01-23T15:56:00,POINT (-72.720115 -42.922491)
3985869879,Charadrius falklandicus,-42.922162,-72.720573,2022-01-23T17:10:00,POINT (-72.720573 -42.922162)
3986023468,Charadrius falklandicus,-42.922963,-72.719771,2022-01-16T20:26:00,POINT (-72.719771 -42.922963)
4046264745,Charadrius falklandicus,-42.923242,-72.718575,2022-01-16T20:08:00,POINT (-72.718575 -42.923242)
3903571806,Charadrius falklandicus,-42.748883,-72.83331,2022-03-05T18:54:00,POINT (-72.83331 -42.748883)
4022101074,Charadrius falklandicus,-33.618979,-71.629342,2022-03-24T08:16:00,POINT (-71.629342 -33.618979)
3784815656,Charadrius falklandicus,-38.736942,-73.439424,2022-05-18T10:07:39,POINT (-73.439424 -38.736942)
3889168724,Charadrius falklandicus,-41.884234,-73.996525,2022-07-30T17:48:00,POINT (-73.996525 -41.884234)
3902487105,Charadrius falklandicus,-52.447995,-70.254513,2022-08-19T14:04:00,POINT (-70.254513 -52.447995)
3947223842,Charadrius falklandicus,-42.923184,-72.721216,2022-08-27T13:37:00,POINT (-72.721216 -42.923184)
3963720413,Charadrius falklandicus,-42.923074,-72.720401,2022-10-08T13:31:00,POINT (-72.720401 -42.923074)
4006597072,Charadrius falklandicus,-53.460965,-69.308253,2022-12-11T15:10:00,POINT (-69.308253 -53.460965)
4006719107,Charadrius falklandicus,-53.461315,-69.308221,2022-12-11T15:12:00,POINT (-69.308221 -53.461315)
4022020180,Charadrius falklandicus,-53.462973,-69.306182,2022-12-13T13:25:00,POINT (-69.306182 -53.462973)
