gbifID,species,decimalLatitude,decimalLongitude,eventDate,geometry
3456584649,Phrygilus patagonicus,-41.966207,-72.471219,2022-01-08T09:28:36,POINT (-72.471219 -41.966207)
3455887813,Phrygilus patagonicus,-41.884506,-73.525175,2022-01-14T16:04:52,POINT (-73.525175 -41.884506)
3456989382,Phrygilus patagonicus,-39.636459,-72.320198,2022-01-05T11:53:29,POINT (-72.320198 -39.636459)
3455857065,Phrygilus patagonicus,-50.957443,-72.910925,2022-01-04T15:08:00,POINT (-72.910925 -50.957443)
3915461465,Phrygilus patagonicus,-46.6353,-71.7749,2022-01-13T09:50:00,POINT (-71.7749 -46.6353)
3466068279,Phrygilus patagonicus,-42.621834,-73.770147,2022-01-29T14:44:41,POINT (-73.770147 -42.621834)
3466426166,Phrygilus patagonicus,-42.439283,-73.602177,2022-01-31T16:01:41,POINT (-73.602177 -42.439283)
3468884218,Phrygilus patagonicus,-42.602276,-74.113255,2022-01-25T11:19:00,POINT (-74.113255 -42.602276)
3468792194,Phrygilus patagonicus,-41.854129,-73.569137,2022-01-26T14:45:00,POINT (-73.569137 -41.854129)
3469063352,Phrygilus patagonicus,-42.918234,-72.709544,2022-01-31T15:32:00,POINT (-72.709544 -42.918234)
3466505722,Phrygilus patagonicus,-36.847403,-73.047692,2022-02-02T15:27:00,POINT (-73.047692 -36.847403)
3469046481,Phrygilus patagonicus,-42.42062,-73.586297,2022-02-03T20:41:13,POINT (-73.586297 -42.42062)
3469047835,Phrygilus patagonicus,-43.111368,-73.628044,2022-02-05T20:00:49,POINT (-73.628044 -43.111368)
3469024636,Phrygilus patagonicus,-42.85847,-73.667507,2022-02-06T18:40:44,POINT (-73.667507 -42.85847)
3469040955,Phrygilus patagonicus,-43.11157,-73.628075,2022-02-07T12:07:37,POINT (-73.628075 -43.11157)
3698286917,Phrygilus patagonicus,-43.127317,-73.509378,2022-02-23T16:07:48,POINT (-73.509378 -43.127317)
3705749649,Phrygilus patagonicus,-41.177568,-72.384531,2022-02-06T13:39:00,POINT (-72.384531 -41.177568)
3705787995,Phrygilus patagonicus,-42.623371,-74.108723,2022-02-11T15:33:00,POINT (-74.108723 -42.623371)
3705742786,Phrygilus patagonicus,-42.621731,-74.108459,2022-02-11T16:09:00,POINT (-74.108459 -42.621731)
3712587575,Phrygilus patagonicus,-42.493227,-73.826966,2022-02-13T20:31:00,POINT (-73.826966 -42.493227)
3743297518,Phrygilus patagonicus,-39.716859,-73.405924,2022-02-19T16:40:00,POINT (-73.405924 -39.716859)
3912293724,Phrygilus patagonicus,-42.881457,-72.758171,2022-02-06T11:38:42,POINT (-72.758171 -42.881457)
3985834038,Phrygilus patagonicus,-42.479727,-72.395621,2022-02-03T15:51:00,POINT (-72.395621 -42.479727)
4029200607,Phrygilus patagonicus,-42.805647,-72.831696,2022-02-20T11:15:00,POINT (-72.831696 -42.805647)
3784782149,Phrygilus patagonicus,-42.472525,-73.48995,2022-04-12T16:16:48,POINT (-73.48995 -42.472525)
3802392923,Phrygilus patagonicus,-36.8474,-73.047571,2022-05-15T17:37:00,POINT (-73.047571 -36.8474)
3802415786,Phrygilus patagonicus,-36.847442,-73.047636,2022-05-21T17:48:00,POINT (-73.047636 -36.847442)
3925444990,Phrygilus patagonicus,-42.612041,-74.112734,2022-05-04T12:36:24,POINT (-74.112734 -42.612041)
3860788499,Phrygilus patagonicus,-42.611861,-73.633184,2022-06-26T13:03:13,POINT (-73.633184 -42.611861)
3881889376,Phrygilus patagonicus,-34.229158,-70.819227,2022-06-25T14:30:10,POINT (-70.819227 -34.229158)
3873074821,Phrygilus patagonicus,-40.941082,-72.80525,2022-07-13T12:53:00,POINT (-72.80525 -40.941082)
3881475694,Phrygilus patagonicus,-39.868303,-71.915712,2022-07-27T14:13:03,POINT (-71.915712 -39.868303)
3881875557,Phrygilus patagonicus,-41.231865,-72.548861,2022-07-29T10:55:44,POINT (-72.548861 -41.231865)
3902172129,Phrygilus patagonicus,-39.241895,-71.903791,2022-07-02T12:05:06,POINT (-71.903791 -39.241895)
3902427492,Phrygilus patagonicus,-42.743878,-72.833363,2022-07-30T15:09:00,POINT (-72.833363 -42.743878)
3902959724,Phrygilus patagonicus,-36.834166,-73.047778,2022-07-29T13:01:01,POINT (-73.047778 -36.834166)
3925354365,Phrygilus patagonicus,-39.861061,-73.365067,2022-07-31T14:30:00,POINT (-73.365067 -39.861061)
3947481534,Phrygilus patagonicus,-41.829999,-73.150278,2022-07-26T16:53:10,POINT (-73.150278 -41.829999)
3986149041,Phrygilus patagonicus,-35.795931,-70.821325,2022-07-16T15:44:35,POINT (-70.821325 -35.795931)
3892422205,Phrygilus patagonicus,-39.339518,-72.092376,2022-08-08T14:43:00,POINT (-72.092376 -39.339518)
3902605313,Phrygilus patagonicus,-33.808367,-71.659101,2022-08-15T14:22:00,POINT (-71.659101 -33.808367)
3903432826,Phrygilus patagonicus,-41.535184,-72.296791,2022-09-07T14:42:22,POINT (-72.296791 -41.535184)
3912394886,Phrygilus patagonicus,-39.149542,-71.709034,2022-09-09T15:36:00,POINT (-71.709034 -39.149542)
3923284863,Phrygilus patagonicus,-40.565085,-73.161957,2022-09-28T11:36:00,POINT (-73.161957 -40.565085)
3947369234,Phrygilus patagonicus,-39.826636,-73.273538,2022-09-21T16:06:10,POINT (-73.273538 -39.826636)
3923228308,Phrygilus patagonicus,-36.847572,-73.04761,2022-10-01T16:41:00,POINT (-73.04761 -36.847572)
3947697598,Phrygilus patagonicus,-36.847495,-73.047639,2022-10-12T18:28:00,POINT (-73.047639 -36.847495)
3947792723,Phrygilus patagonicus,-36.827428,-73.034938,2022-10-08T16:30:00,POINT (-73.034938 -36.827428)
3966410586,Phrygilus patagonicus,-54.906498,-67.383002,2022-10-28T12:12:55,POINT (-67.383002 -54.906498)
3966591626,Phrygilus patagonicus,-54.906095,-67.38764,2022-10-28T11:17:00,POINT (-67.38764 -54.906095)
3963302384,Phrygilus patagonicus,-42.449596,-74.068221,2022-10-26T16:55:00,POINT (-74.068221 -42.449596)
4029072802,Phrygilus patagonicus,-32.552427,-71.469133,2022-10-23T16:42:00,POINT (-71.469133 -32.552427)
4011858778,Phrygilus patagonicus,-51.00811,-73.053048,2022-12-27T14:43:24,POINT (-73.053048 -51.00811)
4011766329,Phrygilus patagonicus,-50.983263,-73.185417,2022-12-30T12:36:34,POINT (-73.185417 -50.983263)
4014822242,Phrygilus patagonicus,-53.742792,-70.970125,2022-12-27T13:07:23,POINT (-70.970125 -53.742792)
4018449318,Phrygilus patagonicus,-42.619685,-74.107855,2022-12-23T13:21:00,POINT (-74.107855 -42.619685)
3947429103,Phrygilus patagonicus,-41.412874,-72.122741,2021-01-07T18:11:59,POINT (-72.122741 -41.412874)
3018079988,Phrygilus patagonicus,-43.016424,-73.781966,2021-01-03T11:09:00,POINT (-73.781966 -43.016424)
3018009023,Phrygilus patagonicus,-40.594411,-73.733251,2021-01-02T13:48:00,POINT (-73.733251 -40.594411)
3031793377,Phrygilus patagonicus,-33.808419,-71.659228,2021-01-18T19:13:00,POINT (-71.659228 -33.808419)
3039476580,Phrygilus patagonicus,-42.615941,-73.720273,2021-01-11T17:31:00,POINT (-73.720273 -42.615941)
3039281658,Phrygilus patagonicus,-42.899466,-73.479996,2021-01-14T11:54:09,POINT (-73.479996 -42.899466)
3070691702,Phrygilus patagonicus,-40.594361,-73.733262,2021-01-09T14:34:00,POINT (-73.733262 -40.594361)
3504209976,Phrygilus patagonicus,-41.834476,-73.71224,2021-01-01T00:00:00,POINT (-73.71224 -41.834476)
3610495510,Phrygilus patagonicus,-41.389786,-72.641495,2021-01-01T00:00:00,POINT (-72.641495 -41.389786)
3668130583,Phrygilus patagonicus,-39.848206,-73.33619,2021-01-01T00:00:00,POINT (-73.33619 -39.848206)
3505430903,Phrygilus patagonicus,-41.438496,-72.922585,2021-01-01T00:00:00,POINT (-72.922585 -41.438496)
3609023771,Phrygilus patagonicus,-40.66529,-72.172485,2021-01-01T00:00:00,POINT (-72.172485 -40.66529)
3599209194,Phrygilus patagonicus,-39.875816,-73.39725,2021-01-02T00:00:00,POINT (-73.39725 -39.875816)
3520714740,Phrygilus patagonicus,-40.13089,-72.39873,2021-01-01T00:00:00,POINT (-72.39873 -40.13089)
3602687306,Phrygilus patagonicus,-39.329975,-72.09096,2021-01-02T00:00:00,POINT (-72.09096 -39.329975)
3505048606,Phrygilus patagonicus,-36.82535,-73.03022,2021-01-02T00:00:00,POINT (-73.03022 -36.82535)
3592889492,Phrygilus patagonicus,-53.214573,-70.94766,2021-01-02T00:00:00,POINT (-70.94766 -53.214573)
3598004283,Phrygilus patagonicus,-39.875816,-73.39725,2021-01-03T00:00:00,POINT (-73.39725 -39.875816)
3591387258,Phrygilus patagonicus,-41.466778,-72.9079,2021-01-03T00:00:00,POINT (-72.9079 -41.466778)
3511626399,Phrygilus patagonicus,-42.24062,-73.77439,2021-01-02T00:00:00,POINT (-73.77439 -42.24062)
3505309189,Phrygilus patagonicus,-36.82535,-73.03022,2021-01-03T00:00:00,POINT (-73.03022 -36.82535)
3673395855,Phrygilus patagonicus,-38.64116,-71.700836,2021-01-03T00:00:00,POINT (-71.700836 -38.64116)
3594609248,Phrygilus patagonicus,-38.64116,-71.700836,2021-01-03T00:00:00,POINT (-71.700836 -38.64116)
3505676973,Phrygilus patagonicus,-39.208145,-71.78658,2021-01-03T00:00:00,POINT (-71.78658 -39.208145)
3659608650,Phrygilus patagonicus,-45.41784,-72.692,2021-01-03T00:00:00,POINT (-72.692 -45.41784)
3601169856,Phrygilus patagonicus,-41.33151,-72.9565,2021-01-03T00:00:00,POINT (-72.9565 -41.33151)
3599996106,Phrygilus patagonicus,-41.33151,-72.9565,2021-01-03T00:00:00,POINT (-72.9565 -41.33151)
3504592179,Phrygilus patagonicus,-39.875816,-73.39725,2021-01-04T00:00:00,POINT (-73.39725 -39.875816)
3540817670,Phrygilus patagonicus,-41.49523,-72.98688,2021-01-04T00:00:00,POINT (-72.98688 -41.49523)
3510445690,Phrygilus patagonicus,-41.490177,-72.98433,2021-01-04T00:00:00,POINT (-72.98433 -41.490177)
3594485531,Phrygilus patagonicus,-39.774372,-73.31561,2021-01-04T00:00:00,POINT (-73.31561 -39.774372)
3592573187,Phrygilus patagonicus,-41.466778,-72.9079,2021-01-04T00:00:00,POINT (-72.9079 -41.466778)
3679841870,Phrygilus patagonicus,-53.14439,-71.50524,2021-01-04T00:00:00,POINT (-71.50524 -53.14439)
3532326537,Phrygilus patagonicus,-52.710724,-71.360245,2021-01-04T00:00:00,POINT (-71.360245 -52.710724)
3619327945,Phrygilus patagonicus,-42.478012,-73.77101,2021-01-05T00:00:00,POINT (-73.77101 -42.478012)
3589405080,Phrygilus patagonicus,-53.46157,-71.019066,2021-01-01T00:00:00,POINT (-71.019066 -53.46157)
3511710412,Phrygilus patagonicus,-39.45206,-71.85481,2021-01-01T00:00:00,POINT (-71.85481 -39.45206)
3668220250,Phrygilus patagonicus,-39.451508,-71.85364,2021-01-01T00:00:00,POINT (-71.85364 -39.451508)
3594831956,Phrygilus patagonicus,-39.45206,-71.85481,2021-01-02T00:00:00,POINT (-71.85481 -39.45206)
3514228519,Phrygilus patagonicus,-39.45206,-71.85481,2021-01-02T00:00:00,POINT (-71.85481 -39.45206)
