gbifID,species,decimalLatitude,decimalLongitude,eventDate,geometry
3456167618,Tachyeres pteneres,-43.120993,-73.613667,2022-01-15T13:23:17,POINT (-73.613667 -43.120993)
3747317486,Tachyeres pteneres,-41.82166,-72.76405,2022-01-19T13:56:00,POINT (-72.76405 -41.82166)
3747207471,Tachyeres pteneres,-42.623392,-73.767321,2022-01-24T08:57:00,POINT (-73.767321 -42.623392)
3468780205,Tachyeres pteneres,-42.638959,-73.724749,2022-01-24T10:29:00,POINT (-73.724749 -42.638959)
3747258461,Tachyeres pteneres,-42.638959,-73.724749,2022-01-24T10:29:00,POINT (-73.724749 -42.638959)
3469065336,Tachyeres pteneres,-42.638358,-73.724438,2022-01-24T15:37:00,POINT (-73.724438 -42.638358)
3469067368,Tachyeres pteneres,-42.638358,-73.724438,2022-01-24T15:37:00,POINT (-73.724438 -42.638358)
3468960675,Tachyeres pteneres,-41.859581,-73.824276,2022-01-27T20:19:52,POINT (-73.824276 -41.859581)
3698195826,Tachyeres pteneres,-42.902658,-73.595133,2022-01-21T15:03:00,POINT (-73.595133 -42.902658)
3858869680,Tachyeres pteneres,-41.83114,-73.857129,2022-01-28T14:04:00,POINT (-73.857129 -41.83114)
3499517692,Tachyeres pteneres,-43.121049,-73.614699,2022-02-13T16:13:02,POINT (-73.614699 -43.121049)
3499325550,Tachyeres pteneres,-43.121032,-73.619989,2022-02-15T16:28:53,POINT (-73.619989 -43.121032)
3698360852,Tachyeres pteneres,-54.870897,-68.169865,2022-02-20T19:08:32,POINT (-68.169865 -54.870897)
3698407183,Tachyeres pteneres,-42.332056,-73.380299,2022-02-23T18:53:20,POINT (-73.380299 -42.332056)
3889144219,Tachyeres pteneres,-41.923114,-74.039423,2022-02-23T14:27:00,POINT (-74.039423 -41.923114)
3892440870,Tachyeres pteneres,-42.005291,-74.043929,2022-02-28T16:45:00,POINT (-74.043929 -42.005291)
3747185004,Tachyeres pteneres,-41.944763,-74.030475,2022-03-11T17:32:00,POINT (-74.030475 -41.944763)
3747221997,Tachyeres pteneres,-41.944898,-74.030733,2022-03-11T17:25:00,POINT (-74.030733 -41.944898)
3747112034,Tachyeres pteneres,-41.924099,-74.037321,2022-03-11T15:22:00,POINT (-74.037321 -41.924099)
3859567636,Tachyeres pteneres,-43.363928,-74.127348,2022-03-08T18:53:31,POINT (-74.127348 -43.363928)
3961254126,Tachyeres pteneres,-42.61576,-73.770948,2022-04-21T11:52:56,POINT (-73.770948 -42.61576)
3925090964,Tachyeres pteneres,-42.617443,-73.770363,2022-05-14T14:45:34,POINT (-73.770363 -42.617443)
3860101615,Tachyeres pteneres,-42.684457,-73.547645,2022-06-25T17:22:25,POINT (-73.547645 -42.684457)
3881909950,Tachyeres pteneres,-41.870906,-73.829824,2022-07-29T14:21:00,POINT (-73.829824 -41.870906)
3889001804,Tachyeres pteneres,-43.121016,-73.61476,2022-08-03T15:12:17,POINT (-73.61476 -43.121016)
3925434114,Tachyeres pteneres,-41.828212,-73.513461,2022-10-01T19:33:00,POINT (-73.513461 -41.828212)
3924989097,Tachyeres pteneres,-41.826674,-73.512642,2022-10-01T19:33:00,POINT (-73.512642 -41.826674)
3963642611,Tachyeres pteneres,-42.503328,-73.754358,2022-10-19T15:06:45,POINT (-73.754358 -42.503328)
3963215600,Tachyeres pteneres,-42.515048,-73.755618,2022-10-19T15:03:34,POINT (-73.755618 -42.515048)
3963534592,Tachyeres pteneres,-41.924482,-74.037745,2022-10-20T12:14:10,POINT (-74.037745 -41.924482)
3961133736,Tachyeres pteneres,-42.480942,-73.75882,2022-10-25T15:30:13,POINT (-73.75882 -42.480942)
3963383659,Tachyeres pteneres,-54.893527,-67.351331,2022-10-28T10:32:47,POINT (-67.351331 -54.893527)
3963395657,Tachyeres pteneres,-54.906095,-67.38764,2022-10-28T11:01:00,POINT (-67.38764 -54.906095)
3963653269,Tachyeres pteneres,-42.450879,-73.747439,2022-10-26T18:32:00,POINT (-73.747439 -42.450879)
3966644870,Tachyeres pteneres,-53.180373,-70.922083,2022-11-09T14:54:00,POINT (-70.922083 -53.180373)
3985786685,Tachyeres pteneres,-54.871636,-68.083291,2022-11-20T09:50:00,POINT (-68.083291 -54.871636)
3986105305,Tachyeres pteneres,-41.924201,-74.042006,2022-11-27T12:01:17,POINT (-74.042006 -41.924201)
4009708689,Tachyeres pteneres,-42.646795,-73.605951,2022-11-28T16:41:00,POINT (-73.605951 -42.646795)
3988497155,Tachyeres pteneres,-42.620834,-73.770252,2022-12-02T18:14:00,POINT (-73.770252 -42.620834)
4014823905,Tachyeres pteneres,-42.971913,-73.582348,2022-12-26T14:08:54,POINT (-73.582348 -42.971913)
3606821343,Tachyeres pteneres,-43.101044,-73.54317,2021-01-02T00:00:00,POINT (-73.54317 -43.101044)
3538059209,Tachyeres pteneres,-42.325672,-73.39879,2021-01-03T00:00:00,POINT (-73.39879 -42.325672)
3511750622,Tachyeres pteneres,-53.09031,-71.33238,2021-01-04T00:00:00,POINT (-71.33238 -53.09031)
3507917606,Tachyeres pteneres,-53.038837,-71.27037,2021-01-04T00:00:00,POINT (-71.27037 -53.038837)
3689286106,Tachyeres pteneres,-42.473488,-73.678604,2021-01-05T00:00:00,POINT (-73.678604 -42.473488)
3553033563,Tachyeres pteneres,-42.473488,-73.678604,2021-01-05T00:00:00,POINT (-73.678604 -42.473488)
3667767944,Tachyeres pteneres,-53.785137,-70.97524,2021-01-05T00:00:00,POINT (-70.97524 -53.785137)
3595168957,Tachyeres pteneres,-53.78397,-70.97355,2021-01-05T00:00:00,POINT (-70.97355 -53.78397)
3652957712,Tachyeres pteneres,-42.78006,-73.51488,2021-01-07T00:00:00,POINT (-73.51488 -42.78006)
3545905373,Tachyeres pteneres,-53.88578,-70.141815,2021-01-08T00:00:00,POINT (-70.141815 -53.88578)
3667261173,Tachyeres pteneres,-53.887028,-70.14101,2021-01-11T00:00:00,POINT (-70.14101 -53.887028)
3591089203,Tachyeres pteneres,-41.776176,-73.19605,2021-01-12T00:00:00,POINT (-73.19605 -41.776176)
3511973019,Tachyeres pteneres,-41.715755,-73.15322,2021-01-12T00:00:00,POINT (-73.15322 -41.715755)
3504751271,Tachyeres pteneres,-41.715755,-73.15322,2021-01-12T00:00:00,POINT (-73.15322 -41.715755)
3529943380,Tachyeres pteneres,-42.320316,-72.81098,2021-01-12T00:00:00,POINT (-72.81098 -42.320316)
3664760582,Tachyeres pteneres,-41.776176,-73.19605,2021-01-12T00:00:00,POINT (-73.19605 -41.776176)
3553995092,Tachyeres pteneres,-41.776176,-73.19605,2021-01-12T00:00:00,POINT (-73.19605 -41.776176)
3664055106,Tachyeres pteneres,-41.78292,-73.20611,2021-01-12T00:00:00,POINT (-73.20611 -41.78292)
3510849425,Tachyeres pteneres,-41.78292,-73.20611,2021-01-12T00:00:00,POINT (-73.20611 -41.78292)
3547229104,Tachyeres pteneres,-41.776176,-73.19605,2021-01-12T00:00:00,POINT (-73.19605 -41.776176)
3507818581,Tachyeres pteneres,-53.885914,-70.14211,2021-01-14T00:00:00,POINT (-70.14211 -53.885914)
3611315438,Tachyeres pteneres,-53.884327,-70.143845,2021-01-13T00:00:00,POINT (-70.143845 -53.884327)
3609028086,Tachyeres pteneres,-53.01736,-70.822525,2021-01-14T00:00:00,POINT (-70.822525 -53.01736)
3505004758,Tachyeres pteneres,-53.886818,-70.14092,2021-01-14T00:00:00,POINT (-70.14092 -53.886818)
3511392879,Tachyeres pteneres,-53.489716,-70.96278,2021-01-19T00:00:00,POINT (-70.96278 -53.489716)
3594122354,Tachyeres pteneres,-53.57049,-70.938034,2021-01-19T00:00:00,POINT (-70.938034 -53.57049)
3604122070,Tachyeres pteneres,-41.489902,-73.112625,2021-01-19T00:00:00,POINT (-73.112625 -41.489902)
3506466499,Tachyeres pteneres,-43.06783,-73.55055,2021-01-28T00:00:00,POINT (-73.55055 -43.06783)
3519531715,Tachyeres pteneres,-53.27222,-70.94443,2021-01-29T00:00:00,POINT (-70.94443 -53.27222)
3598231930,Tachyeres pteneres,-52.59747,-71.50357,2021-01-29T00:00:00,POINT (-71.50357 -52.59747)
3677354558,Tachyeres pteneres,-52.498325,-71.92984,2021-01-30T00:00:00,POINT (-71.92984 -52.498325)
3668243226,Tachyeres pteneres,-41.530746,-72.74087,2021-01-31T00:00:00,POINT (-72.74087 -41.530746)
3608805268,Tachyeres pteneres,-42.966137,-73.601135,2021-01-31T00:00:00,POINT (-73.601135 -42.966137)
3508613571,Tachyeres pteneres,-42.922913,-73.615524,2021-01-31T00:00:00,POINT (-73.615524 -42.922913)
3670146616,Tachyeres pteneres,-41.861736,-73.830956,2021-01-30T00:00:00,POINT (-73.830956 -41.861736)
3525218795,Tachyeres pteneres,-53.658527,-72.2621,2021-01-30T00:00:00,POINT (-72.2621 -53.658527)
3593181101,Tachyeres pteneres,-53.658527,-72.2621,2021-01-26T00:00:00,POINT (-72.2621 -53.658527)
3590949104,Tachyeres pteneres,-53.658527,-72.2621,2021-01-27T00:00:00,POINT (-72.2621 -53.658527)
3674275515,Tachyeres pteneres,-53.658527,-72.2621,2021-01-29T00:00:00,POINT (-72.2621 -53.658527)
3679520453,Tachyeres pteneres,-53.658527,-72.2621,2021-01-27T00:00:00,POINT (-72.2621 -53.658527)
3652074234,Tachyeres pteneres,-53.658527,-72.2621,2021-01-28T00:00:00,POINT (-72.2621 -53.658527)
3621064927,Tachyeres pteneres,-53.658527,-72.2621,2021-01-24T00:00:00,POINT (-72.2621 -53.658527)
3548798304,Tachyeres pteneres,-53.658527,-72.2621,2021-01-29T00:00:00,POINT (-72.2621 -53.658527)
3639272014,Tachyeres pteneres,-53.658527,-72.2621,2021-01-21T00:00:00,POINT (-72.2621 -53.658527)
3558344539,Tachyeres pteneres,-41.776176,-73.19605,2021-01-12T00:00:00,POINT (-73.19605 -41.776176)
3606379547,Tachyeres pteneres,-41.78292,-73.20611,2021-01-12T00:00:00,POINT (-73.20611 -41.78292)
3638238308,Tachyeres pteneres,-45.147705,-73.52211,2021-01-05T00:00:00,POINT (-73.52211 -45.147705)
3618501265,Tachyeres pteneres,-42.473488,-73.678604,2021-01-05T00:00:00,POINT (-73.678604 -42.473488)
3672938178,Tachyeres pteneres,-52.710724,-71.360245,2021-01-29T00:00:00,POINT (-71.360245 -52.710724)
3355137720,Tachyeres pteneres,-41.774299,-73.188652,2021-02-12T11:46:00,POINT (-73.188652 -41.774299)
3590511920,Tachyeres pteneres,-42.855316,-72.79882,2021-02-01T00:00:00,POINT (-72.79882 -42.855316)
3542324611,Tachyeres pteneres,-41.570103,-72.72627,2021-02-06T00:00:00,POINT (-72.72627 -41.570103)
3601977696,Tachyeres pteneres,-41.570103,-72.72627,2021-02-06T00:00:00,POINT (-72.72627 -41.570103)
3600688260,Tachyeres pteneres,-42.465878,-73.68341,2021-02-07T00:00:00,POINT (-73.68341 -42.465878)
3511428971,Tachyeres pteneres,-41.601486,-72.700745,2021-02-07T00:00:00,POINT (-72.700745 -41.601486)
3509073834,Tachyeres pteneres,-43.144726,-73.48037,2021-02-07T00:00:00,POINT (-73.48037 -43.144726)
3589929319,Tachyeres pteneres,-41.530746,-72.74087,2021-02-07T00:00:00,POINT (-72.74087 -41.530746)
3525485652,Tachyeres pteneres,-41.811035,-73.28729,2021-02-09T00:00:00,POINT (-73.28729 -41.811035)
3661347843,Tachyeres pteneres,-41.57741,-72.72212,2021-02-10T00:00:00,POINT (-72.72212 -41.57741)
3507173468,Tachyeres pteneres,-52.200375,-72.496864,2021-02-11T00:00:00,POINT (-72.496864 -52.200375)
3525448990,Tachyeres pteneres,-41.79424,-73.20818,2021-02-12T00:00:00,POINT (-73.20818 -41.79424)
3510018436,Tachyeres pteneres,-53.27222,-70.94443,2021-02-15T00:00:00,POINT (-70.94443 -53.27222)
3512423187,Tachyeres pteneres,-41.79193,-73.20799,2021-02-17T00:00:00,POINT (-73.20799 -41.79193)
3522558483,Tachyeres pteneres,-53.6719,-72.26669,2021-02-15T00:00:00,POINT (-72.26669 -53.6719)
3507256652,Tachyeres pteneres,-53.49706,-70.96045,2021-02-18T00:00:00,POINT (-70.96045 -53.49706)
3510781785,Tachyeres pteneres,-42.642056,-73.75123,2021-02-20T00:00:00,POINT (-73.75123 -42.642056)
3513266917,Tachyeres pteneres,-53.446053,-70.98198,2021-02-21T00:00:00,POINT (-70.98198 -53.446053)
3635462789,Tachyeres pteneres,-54.92994,-67.72059,2021-02-22T00:00:00,POINT (-67.72059 -54.92994)
3636841830,Tachyeres pteneres,-42.40688,-73.51097,2021-02-26T00:00:00,POINT (-73.51097 -42.40688)
3513354176,Tachyeres pteneres,-53.01736,-70.822525,2021-02-27T00:00:00,POINT (-70.822525 -53.01736)
3512510581,Tachyeres pteneres,-41.82594,-73.62751,2021-02-26T00:00:00,POINT (-73.62751 -41.82594)
3508202157,Tachyeres pteneres,-41.87051,-73.76878,2021-02-28T00:00:00,POINT (-73.76878 -41.87051)
3508061861,Tachyeres pteneres,-41.82594,-73.62751,2021-02-26T00:00:00,POINT (-73.62751 -41.82594)
3507441826,Tachyeres pteneres,-41.773643,-73.14241,2021-02-23T00:00:00,POINT (-73.14241 -41.773643)
3511004344,Tachyeres pteneres,-42.60798,-74.1215,2021-02-14T00:00:00,POINT (-74.1215 -42.60798)
