gbifID,species,decimalLatitude,decimalLongitude,eventDate,geometry
3881900701,Fulmarus glacialoides,-41.812058,-73.491984,2022-07-28T17:23:00,POINT (-73.491984 -41.812058)
3889223301,Fulmarus glacialoides,-29.018207,-71.580203,2022-07-22T12:38:36,POINT (-71.580203 -29.018207)
3963454208,Fulmarus glacialoides,-41.8106,-73.486739,2022-07-17T17:28:00,POINT (-73.486739 -41.8106)
3915607348,Fulmarus glacialoides,-54.878065,-67.960675,2022-09-18T16:14:00,POINT (-67.960675 -54.878065)
3925182978,Fulmarus glacialoides,-42.922844,-72.98911,2022-09-29T13:29:00,POINT (-72.98911 -42.922844)
3963682313,Fulmarus glacialoides,-49.482187,-75.205994,2022-10-24T21:05:00,POINT (-75.205994 -49.482187)
3553124202,Fulmarus glacialoides,-51.711945,-72.51069,2021-01-06T00:00:00,POINT (-72.51069 -51.711945)
3504761512,Fulmarus glacialoides,-53.140465,-70.87394,2021-01-12T00:00:00,POINT (-70.87394 -53.140465)
3680496547,Fulmarus glacialoides,-53.57049,-70.938034,2021-03-25T00:00:00,POINT (-70.938034 -53.57049)
3618930062,Fulmarus glacialoides,-53.14394,-70.88065,2021-03-25T00:00:00,POINT (-70.88065 -53.14394)
3624777281,Fulmarus glacialoides,-53.741596,-72.11027,2021-03-20T00:00:00,POINT (-72.11027 -53.741596)
3649089183,Fulmarus glacialoides,-53.214573,-70.94766,2021-03-27T00:00:00,POINT (-70.94766 -53.214573)
3541652995,Fulmarus glacialoides,-53.214573,-70.94766,2021-03-28T00:00:00,POINT (-70.94766 -53.214573)
3609791035,Fulmarus glacialoides,-53.101894,-70.87355,2021-03-31T00:00:00,POINT (-70.87355 -53.101894)
3611531061,Fulmarus glacialoides,-53.214573,-70.94766,2021-04-03T00:00:00,POINT (-70.94766 -53.214573)
3679407981,Fulmarus glacialoides,-53.214573,-70.94766,2021-04-04T00:00:00,POINT (-70.94766 -53.214573)
3553422717,Fulmarus glacialoides,-53.214573,-70.94766,2021-04-08T00:00:00,POINT (-70.94766 -53.214573)
3539808842,Fulmarus glacialoides,-53.23399,-70.677795,2021-04-01T00:00:00,POINT (-70.677795 -53.23399)
3617810911,Fulmarus glacialoides,-53.214573,-70.94766,2021-04-09T00:00:00,POINT (-70.94766 -53.214573)
3613081131,Fulmarus glacialoides,-44.235435,-73.428696,2021-04-10T00:00:00,POINT (-73.428696 -44.235435)
3518295196,Fulmarus glacialoides,-53.214573,-70.94766,2021-04-11T00:00:00,POINT (-70.94766 -53.214573)
3634798733,Fulmarus glacialoides,-53.370716,-70.961334,2021-04-09T00:00:00,POINT (-70.961334 -53.370716)
3535828948,Fulmarus glacialoides,-53.214573,-70.94766,2021-04-12T00:00:00,POINT (-70.94766 -53.214573)
3678531370,Fulmarus glacialoides,-53.214573,-70.94766,2021-04-15T00:00:00,POINT (-70.94766 -53.214573)
3511286660,Fulmarus glacialoides,-53.214573,-70.94766,2021-04-14T00:00:00,POINT (-70.94766 -53.214573)
3590402649,Fulmarus glacialoides,-53.214573,-70.94766,2021-04-16T00:00:00,POINT (-70.94766 -53.214573)
3613032427,Fulmarus glacialoides,-53.214573,-70.94766,2021-04-17T00:00:00,POINT (-70.94766 -53.214573)
3634725346,Fulmarus glacialoides,-53.585686,-70.93013,2021-04-19T00:00:00,POINT (-70.93013 -53.585686)
3562139341,Fulmarus glacialoides,-53.214573,-70.94766,2021-04-21T00:00:00,POINT (-70.94766 -53.214573)
3633541451,Fulmarus glacialoides,-53.214573,-70.94766,2021-04-22T00:00:00,POINT (-70.94766 -53.214573)
3519153074,Fulmarus glacialoides,-43.901886,-73.48742,2021-04-24T00:00:00,POINT (-73.48742 -43.901886)
3521406381,Fulmarus glacialoides,-53.214573,-70.94766,2021-04-24T00:00:00,POINT (-70.94766 -53.214573)
3673850440,Fulmarus glacialoides,-42.600437,-73.0174,2021-04-23T00:00:00,POINT (-73.0174 -42.600437)
3671233867,Fulmarus glacialoides,-53.214573,-70.94766,2021-04-25T00:00:00,POINT (-70.94766 -53.214573)
3514580507,Fulmarus glacialoides,-53.214573,-70.94766,2021-04-25T00:00:00,POINT (-70.94766 -53.214573)
3593616837,Fulmarus glacialoides,-54.897556,-70.29058,2021-04-21T00:00:00,POINT (-70.29058 -54.897556)
3673321797,Fulmarus glacialoides,-53.658527,-72.2621,2021-04-20T00:00:00,POINT (-72.2621 -53.658527)
3676033325,Fulmarus glacialoides,-53.658527,-72.2621,2021-04-12T00:00:00,POINT (-72.2621 -53.658527)
3613551640,Fulmarus glacialoides,-53.658527,-72.2621,2021-04-17T00:00:00,POINT (-72.2621 -53.658527)
3677343096,Fulmarus glacialoides,-53.658527,-72.2621,2021-04-22T00:00:00,POINT (-72.2621 -53.658527)
3591739141,Fulmarus glacialoides,-53.658527,-72.2621,2021-04-19T00:00:00,POINT (-72.2621 -53.658527)
3522940328,Fulmarus glacialoides,-53.182358,-70.92443,2021-04-28T00:00:00,POINT (-70.92443 -53.182358)
3591246798,Fulmarus glacialoides,-53.214573,-70.94766,2021-04-28T00:00:00,POINT (-70.94766 -53.214573)
3513942904,Fulmarus glacialoides,-53.214573,-70.94766,2021-04-28T00:00:00,POINT (-70.94766 -53.214573)
