gbifID,species,decimalLatitude,decimalLongitude,eventDate,geometry
3469043935,Charadrius modestus,-52.578751,-70.118269,2022-02-05T17:21:00,POINT (-70.118269 -52.578751)
3499488736,Charadrius modestus,-41.762099,-73.10445,2022-02-11T15:36:47,POINT (-73.10445 -41.762099)
3698390882,Charadrius modestus,-54.873141,-68.237683,2022-02-20T20:35:18,POINT (-68.237683 -54.873141)
3698048680,Charadrius modestus,-43.121497,-73.608168,2022-02-20T20:06:26,POINT (-73.608168 -43.121497)
3698355918,Charadrius modestus,-43.121497,-73.608252,2022-02-20T20:07:05,POINT (-73.608252 -43.121497)
3902218075,Charadrius modestus,-42.02523,-74.0294,2022-02-28T15:17:00,POINT (-74.0294 -42.02523)
3966666344,Charadrius modestus,-39.670049,-73.350248,2022-02-28T13:47:54,POINT (-73.350248 -39.670049)
3712715702,Charadrius modestus,-52.920295,-70.57335,2022-03-06T10:42:29,POINT (-70.57335 -52.920295)
3743124241,Charadrius modestus,-43.120928,-73.606693,2022-03-15T17:19:26,POINT (-73.606693 -43.120928)
3747165900,Charadrius modestus,-41.944962,-74.032224,2022-03-11T17:31:00,POINT (-74.032224 -41.944962)
3759103959,Charadrius modestus,-39.719788,-73.404513,2022-03-11T18:40:11,POINT (-73.404513 -39.719788)
3747312276,Charadrius modestus,-52.863682,-69.928622,2022-03-04T13:27:38,POINT (-69.928622 -52.863682)
3759700292,Charadrius modestus,-35.120619,-72.209795,2022-03-28T14:41:58,POINT (-72.209795 -35.120619)
3759970511,Charadrius modestus,-34.38272,-72.002823,2022-03-31T08:29:00,POINT (-72.002823 -34.38272)
3874152341,Charadrius modestus,-42.748442,-72.837527,2022-03-01T19:44:00,POINT (-72.837527 -42.748442)
3902223497,Charadrius modestus,-42.74566,-72.837098,2022-03-12T15:17:00,POINT (-72.837098 -42.74566)
4018108135,Charadrius modestus,-33.618417,-71.629176,2022-03-24T07:49:00,POINT (-71.629176 -33.618417)
