gbifID,species,decimalLatitude,decimalLongitude,eventDate,geometry
3456436322,Anairetes parulus,-30.506409,-71.084088,2022-01-14T07:08:36,POINT (-71.084088 -30.506409)
3466464680,Anairetes parulus,-36.847587,-73.047571,2022-01-26T20:31:00,POINT (-73.047571 -36.847587)
3466518971,Anairetes parulus,-43.127631,-73.507832,2022-01-27T19:21:40,POINT (-73.507832 -43.127631)
3469079302,Anairetes parulus,-41.882992,-73.663515,2022-01-22T10:48:00,POINT (-73.663515 -41.882992)
3464447312,Anairetes parulus,-32.9511,-70.3098,2022-01-08T00:00:00,POINT (-70.3098 -32.9511)
3466451376,Anairetes parulus,-33.095112,-71.401053,2022-02-02T18:08:47,POINT (-71.401053 -33.095112)
3468672521,Anairetes parulus,-33.439759,-70.612305,2022-02-01T10:21:07,POINT (-70.612305 -33.439759)
3499669740,Anairetes parulus,-33.198229,-70.837286,2022-02-12T15:42:52,POINT (-70.837286 -33.198229)
3499430038,Anairetes parulus,-33.37544,-70.609642,2022-02-15T09:13:14,POINT (-70.609642 -33.37544)
3499711306,Anairetes parulus,-33.374678,-70.609211,2022-02-15T11:41:37,POINT (-70.609211 -33.374678)
3698066972,Anairetes parulus,-43.139374,-73.618259,2022-02-21T18:32:00,POINT (-73.618259 -43.139374)
3698246890,Anairetes parulus,-43.128098,-73.507218,2022-02-23T16:25:08,POINT (-73.507218 -43.128098)
3698213112,Anairetes parulus,-36.847624,-73.047483,2022-02-24T18:03:00,POINT (-73.047483 -36.847624)
3759732767,Anairetes parulus,-33.624068,-71.62707,2022-02-23T10:30:40,POINT (-71.62707 -33.624068)
3743112272,Anairetes parulus,-34.975425,-71.801003,2022-03-16T14:10:14,POINT (-71.801003 -34.975425)
3760290418,Anairetes parulus,-23.699537,-70.414342,2022-03-27T13:17:00,POINT (-70.414342 -23.699537)
3759605569,Anairetes parulus,-33.408402,-70.501723,2022-03-11T19:31:00,POINT (-70.501723 -33.408402)
3773649185,Anairetes parulus,-41.383228,-72.879573,2022-03-13T00:00:00,POINT (-72.879573 -41.383228)
3912327002,Anairetes parulus,-41.438749,-72.194655,2022-03-10T16:58:55,POINT (-72.194655 -41.438749)
3905737584,Anairetes parulus,-33.394562,-70.600526,2022-03-30T00:00:00,POINT (-70.600526 -33.394562)
3753041555,Anairetes parulus,-33.6195,-71.6295,2022-03-16T00:00:00,POINT (-71.6295 -33.6195)
3753046602,Anairetes parulus,-33.3895,-70.5526,2022-03-31T00:00:00,POINT (-70.5526 -33.3895)
3759236967,Anairetes parulus,-33.40416,-70.575919,2022-04-01T07:36:00,POINT (-70.575919 -33.40416)
3759252028,Anairetes parulus,-33.44212,-71.660481,2022-04-03T17:23:00,POINT (-71.660481 -33.44212)
3760168440,Anairetes parulus,-29.969664,-71.303063,2022-04-09T12:42:36,POINT (-71.303063 -29.969664)
3759974112,Anairetes parulus,-33.48898,-70.657013,2022-04-15T18:01:27,POINT (-70.657013 -33.48898)
3760150750,Anairetes parulus,-39.687116,-73.101473,2022-04-20T11:10:00,POINT (-73.101473 -39.687116)
3764212862,Anairetes parulus,-33.813503,-70.74447,2022-04-17T14:34:15,POINT (-70.74447 -33.813503)
3784666436,Anairetes parulus,-35.031678,-71.508567,2022-04-30T17:17:55,POINT (-71.508567 -35.031678)
3923689425,Anairetes parulus,-33.647906,-71.625802,2022-04-28T13:06:00,POINT (-71.625802 -33.647906)
4028613716,Anairetes parulus,-40.291424,-73.073898,2022-04-16T14:40:20,POINT (-73.073898 -40.291424)
3961164484,Anairetes parulus,-34.863326,-72.010076,2022-04-17T12:21:41,POINT (-72.010076 -34.863326)
3773769282,Anairetes parulus,-33.398261,-70.602699,2022-05-03T10:52:00,POINT (-70.602699 -33.398261)
3784884649,Anairetes parulus,-33.457894,-70.921898,2022-05-08T14:25:00,POINT (-70.921898 -33.457894)
3785060034,Anairetes parulus,-33.337985,-70.507369,2022-05-15T16:46:46,POINT (-70.507369 -33.337985)
3802438836,Anairetes parulus,-36.847563,-73.047472,2022-05-04T18:25:00,POINT (-73.047472 -36.847563)
3802378159,Anairetes parulus,-33.430418,-70.547784,2022-05-21T09:37:41,POINT (-70.547784 -33.430418)
3860466656,Anairetes parulus,-33.340354,-70.493162,2022-05-29T11:33:55,POINT (-70.493162 -33.340354)
3860285587,Anairetes parulus,-33.326131,-70.504185,2022-05-29T08:09:02,POINT (-70.504185 -33.326131)
3813641444,Anairetes parulus,-33.3953,-70.5659,2022-05-19T00:00:00,POINT (-70.5659 -33.3953)
3859481181,Anairetes parulus,-36.773083,-73.043914,2022-06-01T11:02:16,POINT (-73.043914 -36.773083)
3858784825,Anairetes parulus,-39.912454,-72.564565,2022-06-01T15:17:00,POINT (-72.564565 -39.912454)
3860120863,Anairetes parulus,-42.431646,-73.746905,2022-06-12T10:42:00,POINT (-73.746905 -42.431646)
3858612955,Anairetes parulus,-33.457212,-70.517479,2022-06-10T14:02:05,POINT (-70.517479 -33.457212)
3858907991,Anairetes parulus,-32.849145,-70.99799,2022-06-24T15:39:00,POINT (-70.99799 -32.849145)
3860579156,Anairetes parulus,-33.457865,-70.508864,2022-06-25T12:58:00,POINT (-70.508864 -33.457865)
3860000190,Anairetes parulus,-41.08925,-72.640572,2022-06-21T15:25:34,POINT (-72.640572 -41.08925)
3873047216,Anairetes parulus,-40.320748,-73.433324,2022-06-18T15:40:26,POINT (-73.433324 -40.320748)
3873477540,Anairetes parulus,-33.441475,-70.611272,2022-06-10T17:02:19,POINT (-70.611272 -33.441475)
3925166906,Anairetes parulus,-40.569578,-73.135539,2022-06-29T11:06:14,POINT (-73.135539 -40.569578)
