gbifID,species,decimalLatitude,decimalLongitude,phylumKey,classKey,orderKey,familyKey,geodeticDatum,eventDate,geometry
3594147202,Phalcoboenus australis,-51.5942,-72.5308,44,212,7191407,5240,WGS84,2021-03-25T00:00:00,POINT (-72.5308 -51.5942)
3529995906,Phalcoboenus australis,-53.741596,-72.11027,44,212,7191407,5240,WGS84,2021-03-20T00:00:00,POINT (-72.11027 -53.741596)
3512594763,Phalcoboenus australis,-52.710724,-71.360245,44,212,7191407,5240,WGS84,2021-04-21T00:00:00,POINT (-71.360245 -52.710724)
3668153052,Phalcoboenus australis,-52.710724,-71.360245,44,212,7191407,5240,WGS84,2021-04-21T00:00:00,POINT (-71.360245 -52.710724)
3535546217,Phalcoboenus australis,-54.962635,-67.55184,44,212,7191407,5240,WGS84,2021-09-12T00:00:00,POINT (-67.55184 -54.962635)
3541517639,Phalcoboenus australis,-51.691517,-72.3916,44,212,7191407,5240,WGS84,2021-09-19T00:00:00,POINT (-72.3916 -51.691517)
3646779974,Phalcoboenus australis,-55.964767,-67.225044,44,212,7191407,5240,WGS84,2021-12-17T00:00:00,POINT (-67.225044 -55.964767)
3133373993,Phalcoboenus australis,-55.964767,-67.225044,44,212,7191407,5240,WGS84,2020-01-05T00:00:00,POINT (-67.225044 -55.964767)
3135461037,Phalcoboenus australis,-56.129337,-67.063866,44,212,7191407,5240,WGS84,2020-01-31T00:00:00,POINT (-67.063866 -56.129337)
3148202081,Phalcoboenus australis,-56.129337,-67.063866,44,212,7191407,5240,WGS84,2020-01-31T00:00:00,POINT (-67.063866 -56.129337)
3144355146,Phalcoboenus australis,-56.129337,-67.063866,44,212,7191407,5240,WGS84,2020-01-31T00:00:00,POINT (-67.063866 -56.129337)
3141014200,Phalcoboenus australis,-56.129337,-67.063866,44,212,7191407,5240,WGS84,2020-01-31T00:00:00,POINT (-67.063866 -56.129337)
3155149297,Phalcoboenus australis,-56.129337,-67.063866,44,212,7191407,5240,WGS84,2020-01-31T00:00:00,POINT (-67.063866 -56.129337)
3152143270,Phalcoboenus australis,-56.129337,-67.063866,44,212,7191407,5240,WGS84,2020-01-31T00:00:00,POINT (-67.063866 -56.129337)
3136323286,Phalcoboenus australis,-56.129337,-67.063866,44,212,7191407,5240,WGS84,2020-01-31T00:00:00,POINT (-67.063866 -56.129337)
3217921136,Phalcoboenus australis,-56.129337,-67.063866,44,212,7191407,5240,WGS84,2020-01-31T00:00:00,POINT (-67.063866 -56.129337)
3188819305,Phalcoboenus australis,-56.129337,-67.063866,44,212,7191407,5240,WGS84,2020-01-31T00:00:00,POINT (-67.063866 -56.129337)
3176876320,Phalcoboenus australis,-55.98054,-67.29191,44,212,7191407,5240,WGS84,2020-01-31T00:00:00,POINT (-67.29191 -55.98054)
3134647607,Phalcoboenus australis,-55.94701,-67.27348,44,212,7191407,5240,WGS84,2020-02-07T00:00:00,POINT (-67.27348 -55.94701)
3218365665,Phalcoboenus australis,-55.94701,-67.27348,44,212,7191407,5240,WGS84,2020-02-07T00:00:00,POINT (-67.27348 -55.94701)
3220126298,Phalcoboenus australis,-54.84494,-68.817375,44,212,7191407,5240,WGS84,2020-02-08T00:00:00,POINT (-68.817375 -54.84494)
3223544524,Phalcoboenus australis,-55.91012,-67.24536,44,212,7191407,5240,WGS84,2020-02-13T00:00:00,POINT (-67.24536 -55.91012)
3225114828,Phalcoboenus australis,-55.91012,-67.24536,44,212,7191407,5240,WGS84,2020-02-13T00:00:00,POINT (-67.24536 -55.91012)
3244557992,Phalcoboenus australis,-55.91012,-67.24536,44,212,7191407,5240,WGS84,2020-02-13T00:00:00,POINT (-67.24536 -55.91012)
3136821618,Phalcoboenus australis,-55.91012,-67.24536,44,212,7191407,5240,WGS84,2020-02-13T00:00:00,POINT (-67.24536 -55.91012)
3224295656,Phalcoboenus australis,-55.91012,-67.24536,44,212,7191407,5240,WGS84,2020-02-13T00:00:00,POINT (-67.24536 -55.91012)
3139221145,Phalcoboenus australis,-55.964767,-67.225044,44,212,7191407,5240,WGS84,2020-03-13T00:00:00,POINT (-67.225044 -55.964767)
3244267166,Phalcoboenus australis,-53.082184,-70.910995,44,212,7191407,5240,WGS84,2020-04-14T00:00:00,POINT (-70.910995 -53.082184)
3165187321,Phalcoboenus australis,-53.447987,-70.28101,44,212,7191407,5240,WGS84,2020-05-13T00:00:00,POINT (-70.28101 -53.447987)
3156424573,Phalcoboenus australis,-53.447987,-70.28101,44,212,7191407,5240,WGS84,2020-05-13T00:00:00,POINT (-70.28101 -53.447987)
3228882743,Phalcoboenus australis,-53.447987,-70.28101,44,212,7191407,5240,WGS84,2020-05-13T00:00:00,POINT (-70.28101 -53.447987)
3236859507,Phalcoboenus australis,-53.580215,-70.93287,44,212,7191407,5240,WGS84,2020-05-22T00:00:00,POINT (-70.93287 -53.580215)
3171936566,Phalcoboenus australis,-54.93318,-67.6042,44,212,7191407,5240,WGS84,2020-08-18T00:00:00,POINT (-67.6042 -54.93318)
2657238118,Phalcoboenus australis,-55.974953,-67.2789,44,212,7191407,5240,WGS84,2019-02-08T00:00:00,POINT (-67.2789 -55.974953)
2742931613,Phalcoboenus australis,-53.658527,-72.2621,44,212,7191407,5240,WGS84,2019-02-11T00:00:00,POINT (-72.2621 -53.658527)
2657360599,Phalcoboenus australis,-54.1647,-70.29038,44,212,7191407,5240,WGS84,2019-02-22T00:00:00,POINT (-70.29038 -54.1647)
2668265692,Phalcoboenus australis,-54.1647,-70.29038,44,212,7191407,5240,WGS84,2019-02-22T00:00:00,POINT (-70.29038 -54.1647)
2750217046,Phalcoboenus australis,-54.1647,-70.29038,44,212,7191407,5240,WGS84,2019-02-22T00:00:00,POINT (-70.29038 -54.1647)
2678783308,Phalcoboenus australis,-55.964767,-67.225044,44,212,7191407,5240,WGS84,2019-03-10T00:00:00,POINT (-67.225044 -55.964767)
2665216747,Phalcoboenus australis,-55.964767,-67.225044,44,212,7191407,5240,WGS84,2019-03-22T00:00:00,POINT (-67.225044 -55.964767)
2731233513,Phalcoboenus australis,-52.68248,-73.78388,44,212,7191407,5240,WGS84,2019-03-13T00:00:00,POINT (-73.78388 -52.68248)
2667661393,Phalcoboenus australis,-53.86179,-72.20288,44,212,7191407,5240,WGS84,2019-04-12T00:00:00,POINT (-72.20288 -53.86179)
2757308049,Phalcoboenus australis,-53.63161,-70.90988,44,212,7191407,5240,WGS84,2019-06-15T00:00:00,POINT (-70.90988 -53.63161)
2706293815,Phalcoboenus australis,-53.63161,-70.90988,44,212,7191407,5240,WGS84,2019-06-15T00:00:00,POINT (-70.90988 -53.63161)
2689117083,Phalcoboenus australis,-53.586376,-70.92528,44,212,7191407,5240,WGS84,2019-07-19T00:00:00,POINT (-70.92528 -53.586376)
2690202779,Phalcoboenus australis,-53.58471,-70.926186,44,212,7191407,5240,WGS84,2019-07-21T00:00:00,POINT (-70.926186 -53.58471)
2688739921,Phalcoboenus australis,-53.58471,-70.926186,44,212,7191407,5240,WGS84,2019-07-21T00:00:00,POINT (-70.926186 -53.58471)
2761691257,Phalcoboenus australis,-53.58471,-70.926186,44,212,7191407,5240,WGS84,2019-07-21T00:00:00,POINT (-70.926186 -53.58471)
