gbifID,species,decimalLatitude,decimalLongitude,eventDate,geometry
3465887555,Leucocarbo atriceps,-54.857522,-68.168964,2022-01-13T06:14:00,POINT (-68.168964 -54.857522)
3457217363,Leucocarbo atriceps,-54.856529,-68.171132,2022-01-13T05:35:00,POINT (-68.171132 -54.856529)
3455912985,Leucocarbo atriceps,-54.920011,-67.496504,2022-01-13T07:58:00,POINT (-67.496504 -54.920011)
3456299259,Leucocarbo atriceps,-54.857401,-68.169579,2022-01-13T05:41:00,POINT (-68.169579 -54.857401)
3455625964,Leucocarbo atriceps,-54.856711,-68.170537,2022-01-13T05:34:00,POINT (-68.170537 -54.856711)
3465912729,Leucocarbo atriceps,-53.165117,-70.902742,2022-01-21T18:43:58,POINT (-70.902742 -53.165117)
3466078276,Leucocarbo atriceps,-43.139682,-73.618231,2022-01-24T17:09:40,POINT (-73.618231 -43.139682)
3466447861,Leucocarbo atriceps,-54.858434,-68.236337,2022-01-29T09:31:52,POINT (-68.236337 -54.858434)
3466460934,Leucocarbo atriceps,-44.990427,-73.719796,2022-01-22T13:53:00,POINT (-73.719796 -44.990427)
3468717944,Leucocarbo atriceps,-41.813826,-73.500538,2022-01-22T09:32:00,POINT (-73.500538 -41.813826)
3468663791,Leucocarbo atriceps,-41.813826,-73.500538,2022-01-22T09:34:00,POINT (-73.500538 -41.813826)
3468734917,Leucocarbo atriceps,-41.813826,-73.500538,2022-01-22T09:37:00,POINT (-73.500538 -41.813826)
3468901147,Leucocarbo atriceps,-42.638554,-73.720536,2022-01-24T15:26:00,POINT (-73.720536 -42.638554)
3468949171,Leucocarbo atriceps,-42.646285,-73.726801,2022-01-24T15:44:00,POINT (-73.726801 -42.646285)
3499424609,Leucocarbo atriceps,-42.717307,-74.162869,2022-01-25T14:49:00,POINT (-74.162869 -42.717307)
3468795098,Leucocarbo atriceps,-41.812168,-73.487242,2022-01-26T15:20:00,POINT (-73.487242 -41.812168)
3705409201,Leucocarbo atriceps,-54.909919,-67.394287,2022-01-21T10:41:00,POINT (-67.394287 -54.909919)
3860490525,Leucocarbo atriceps,-41.811519,-73.85267,2022-01-28T12:52:00,POINT (-73.85267 -41.811519)
3468806953,Leucocarbo atriceps,-53.165018,-70.900903,2022-02-01T05:33:00,POINT (-70.900903 -53.165018)
3499655762,Leucocarbo atriceps,-41.763619,-73.107587,2022-02-11T15:54:55,POINT (-73.107587 -41.763619)
3698096974,Leucocarbo atriceps,-43.140646,-73.618439,2022-02-21T17:55:10,POINT (-73.618439 -43.140646)
3705429580,Leucocarbo atriceps,-53.165004,-70.901067,2022-02-26T23:48:18,POINT (-70.901067 -53.165004)
3705473770,Leucocarbo atriceps,-41.828521,-73.512018,2022-02-10T15:01:00,POINT (-73.512018 -41.828521)
3705505182,Leucocarbo atriceps,-55.810554,-66.248217,2022-02-27T07:03:00,POINT (-66.248217 -55.810554)
