gbifID,species,decimalLatitude,decimalLongitude,phylumKey,classKey,orderKey,familyKey,geodeticDatum,eventDate,geometry
3466499753,Thalassarche melanophris,-53.719457,-70.818348,44,212,7192755,5238,WGS84,2022-01-17T16:51:00,POINT (-70.818348 -53.719457)
3705525071,Thalassarche melanophris,-55.133095,-66.626925,44,212,7192755,5238,WGS84,2022-01-20T11:27:00,POINT (-66.626925 -55.133095)
3705449875,Thalassarche melanophris,-54.829921,-67.326674,44,212,7192755,5238,WGS84,2022-01-21T11:35:00,POINT (-67.326674 -54.829921)
3746965068,Thalassarche melanophris,-54.546241,-69.162294,44,212,7192755,5238,WGS84,2022-01-15T18:24:17,POINT (-69.162294 -54.546241)
3705432258,Thalassarche melanophris,-55.82091,-66.221838,44,212,7192755,5238,WGS84,2022-02-27T07:51:00,POINT (-66.221838 -55.82091)
3746958244,Thalassarche melanophris,-53.965234,-71.252173,44,212,7192755,5238,WGS84,2022-02-28T15:54:36,POINT (-71.252173 -53.965234)
3743061792,Thalassarche melanophris,-54.9173,-67.573167,44,212,7192755,5238,WGS84,2022-03-03T15:00:24,POINT (-67.573167 -54.9173)
3759898244,Thalassarche melanophris,-29.364137,-71.423677,44,212,7192755,5238,WGS84,2022-03-27T10:30:00,POINT (-71.423677 -29.364137)
3760273427,Thalassarche melanophris,-29.087218,-71.677853,44,212,7192755,5238,WGS84,2022-03-27T10:05:30,POINT (-71.677853 -29.087218)
3760359653,Thalassarche melanophris,-31.967435,-72.772162,44,212,7192755,5238,WGS84,2022-03-23T12:06:00,POINT (-72.772162 -31.967435)
4011576693,Thalassarche melanophris,-29.318279,-71.829835,44,212,7192755,5238,WGS84,2022-03-27T10:08:00,POINT (-71.829835 -29.318279)
4012031327,Thalassarche melanophris,-32.980473,-71.609934,44,212,7192755,5238,WGS84,2022-03-25T04:44:00,POINT (-71.609934 -32.980473)
3826692177,Thalassarche melanophris,-32.960042,-71.828468,44,212,7192755,5238,WGS84,2022-03-19T00:00:00,POINT (-71.828468 -32.960042)
3759981897,Thalassarche melanophris,-30.360924,-71.744492,44,212,7192755,5238,WGS84,2022-04-02T10:36:44,POINT (-71.744492 -30.360924)
3785077711,Thalassarche melanophris,-39.867493,-73.424386,44,212,7192755,5238,WGS84,2022-05-14T09:48:00,POINT (-73.424386 -39.867493)
3785020876,Thalassarche melanophris,-32.847672,-71.602418,44,212,7192755,5238,WGS84,2022-05-14T09:45:00,POINT (-71.602418 -32.847672)
3785080118,Thalassarche melanophris,-32.881274,-71.613834,44,212,7192755,5238,WGS84,2022-05-14T10:18:00,POINT (-71.613834 -32.881274)
3784637071,Thalassarche melanophris,-32.954039,-71.612777,44,212,7192755,5238,WGS84,2022-05-14T10:35:00,POINT (-71.612777 -32.954039)
3784653090,Thalassarche melanophris,-32.836499,-71.759549,44,212,7192755,5238,WGS84,2022-05-14T10:44:00,POINT (-71.759549 -32.836499)
3784650122,Thalassarche melanophris,-32.908433,-71.79216,44,212,7192755,5238,WGS84,2022-05-14T09:23:00,POINT (-71.79216 -32.908433)
3903457490,Thalassarche melanophris,-32.755296,-71.587249,44,212,7192755,5238,WGS84,2022-06-13T14:22:59,POINT (-71.587249 -32.755296)
3903301177,Thalassarche melanophris,-27.133945,-73.647027,44,212,7192755,5238,WGS84,2022-06-16T14:04:02,POINT (-73.647027 -27.133945)
3873786389,Thalassarche melanophris,-39.847897,-73.67601,44,212,7192755,5238,WGS84,2022-07-21T16:53:00,POINT (-73.67601 -39.847897)
3903549311,Thalassarche melanophris,-27.151377,-79.541038,44,212,7192755,5238,WGS84,2022-07-11T10:52:44,POINT (-79.541038 -27.151377)
