gbifID,species,decimalLatitude,decimalLongitude,phylumKey,classKey,orderKey,familyKey,geodeticDatum,eventDate,geometry
3456169172,Cinclodes fuscus,-36.812421,-73.17447,44,212,729,5243,WGS84,2022-01-01T14:25:00,POINT (-73.17447 -36.812421)
3466239789,Cinclodes fuscus,-45.984026,-71.875957,44,212,729,5243,WGS84,2022-01-11T13:24:00,POINT (-71.875957 -45.984026)
4022078967,Cinclodes fuscus,-33.34878,-70.307325,44,212,729,5243,WGS84,2022-01-18T14:43:00,POINT (-70.307325 -33.34878)
3705415503,Cinclodes fuscus,-54.90644,-67.390475,44,212,729,5243,WGS84,2022-02-24T13:15:25,POINT (-67.390475 -54.90644)
3747022540,Cinclodes fuscus,-53.446292,-70.973669,44,212,729,5243,WGS84,2022-02-28T16:23:00,POINT (-70.973669 -53.446292)
3759876927,Cinclodes fuscus,-38.488173,-71.595573,44,212,729,5243,WGS84,2022-02-21T18:11:00,POINT (-71.595573 -38.488173)
3759196944,Cinclodes fuscus,-38.514482,-71.595435,44,212,729,5243,WGS84,2022-02-21T21:21:00,POINT (-71.595435 -38.514482)
3759165946,Cinclodes fuscus,-38.491032,-71.596024,44,212,729,5243,WGS84,2022-02-21T23:19:00,POINT (-71.596024 -38.491032)
3772451664,Cinclodes fuscus,-22.534594,-68.040853,44,212,729,5243,WGS84,2022-02-12T10:29:13,POINT (-68.040853 -22.534594)
3747148641,Cinclodes fuscus,-33.198535,-70.835827,44,212,729,5243,WGS84,2022-03-19T06:54:21,POINT (-70.835827 -33.198535)
3764161768,Cinclodes fuscus,-18.199249,-69.567507,44,212,729,5243,WGS84,2022-03-27T12:11:00,POINT (-69.567507 -18.199249)
3759734298,Cinclodes fuscus,-33.198385,-70.830038,44,212,729,5243,WGS84,2022-04-17T11:38:00,POINT (-70.830038 -33.198385)
3764512786,Cinclodes fuscus,-33.329145,-70.245464,44,212,729,5243,WGS84,2022-04-23T09:20:00,POINT (-70.245464 -33.329145)
4080470270,Cinclodes fuscus,-27.577415,-70.252879,44,212,729,5243,WGS84,2022-04-10T10:08:00,POINT (-70.252879 -27.577415)
3772645633,Cinclodes fuscus,-33.382961,-70.589149,44,212,729,5243,WGS84,2022-05-01T11:02:41,POINT (-70.589149 -33.382961)
3784734683,Cinclodes fuscus,-29.95997,-71.329297,44,212,729,5243,WGS84,2022-05-14T09:35:12,POINT (-71.329297 -29.95997)
3859763588,Cinclodes fuscus,-35.409673,-71.679948,44,212,729,5243,WGS84,2022-05-25T13:33:00,POINT (-71.679948 -35.409673)
4039451808,Cinclodes fuscus,-33.344587,-70.299139,44,212,729,5243,WGS84,2022-05-07T11:53:00,POINT (-70.299139 -33.344587)
3860797478,Cinclodes fuscus,-32.917332,-71.505383,44,212,729,5243,WGS84,2022-06-19T10:37:00,POINT (-71.505383 -32.917332)
3859772646,Cinclodes fuscus,-30.161058,-70.381917,44,212,729,5243,WGS84,2022-06-25T11:35:00,POINT (-70.381917 -30.161058)
4080529265,Cinclodes fuscus,-28.447051,-71.202561,44,212,729,5243,WGS84,2022-06-09T12:28:00,POINT (-71.202561 -28.447051)
3860148903,Cinclodes fuscus,-29.893768,-71.273093,44,212,729,5243,WGS84,2022-07-01T12:46:00,POINT (-71.273093 -29.893768)
