gbifID,species,decimalLatitude,decimalLongitude,phylumKey,classKey,orderKey,familyKey,geodeticDatum,eventDate,geometry
3505723522,Accipiter bicolor,-41.814316,-73.49167,44,212,7191147,2877,WGS84,2021-01-01T00:00:00,POINT (-73.49167 -41.814316)
3518975510,Accipiter bicolor,-40.63444,-73.0197,44,212,7191147,2877,WGS84,2021-01-01T00:00:00,POINT (-73.0197 -40.63444)
3504709485,Accipiter bicolor,-37.26237,-73.19496,44,212,7191147,2877,WGS84,2021-01-02T00:00:00,POINT (-73.19496 -37.26237)
3667840678,Accipiter bicolor,-39.445076,-72.0061,44,212,7191147,2877,WGS84,2021-01-06T00:00:00,POINT (-72.0061 -39.445076)
3587550077,Accipiter bicolor,-40.634,-73.02,44,212,7191147,2877,WGS84,2021-01-05T00:00:00,POINT (-73.02 -40.634)
3529682177,Accipiter bicolor,-40.63444,-73.0197,44,212,7191147,2877,WGS84,2021-01-05T00:00:00,POINT (-73.0197 -40.63444)
3545905862,Accipiter bicolor,-39.720024,-73.404366,44,212,7191147,2877,WGS84,2021-01-13T00:00:00,POINT (-73.404366 -39.720024)
3525174857,Accipiter bicolor,-41.438496,-72.922585,44,212,7191147,2877,WGS84,2021-01-16T00:00:00,POINT (-72.922585 -41.438496)
3612229579,Accipiter bicolor,-41.436142,-72.108475,44,212,7191147,2877,WGS84,2021-01-31T00:00:00,POINT (-72.108475 -41.436142)
3564903651,Accipiter bicolor,-33.315372,-70.46919,44,212,7191147,2877,WGS84,2021-01-27T00:00:00,POINT (-70.46919 -33.315372)
3665903660,Accipiter bicolor,-32.99745,-71.188736,44,212,7191147,2877,WGS84,2021-02-05T00:00:00,POINT (-71.188736 -32.99745)
3505990605,Accipiter bicolor,-38.65673,-71.69161,44,212,7191147,2877,WGS84,2021-02-05T00:00:00,POINT (-71.69161 -38.65673)
3608523380,Accipiter bicolor,-41.45981,-72.91648,44,212,7191147,2877,WGS84,2021-02-07T00:00:00,POINT (-72.91648 -41.45981)
3611104928,Accipiter bicolor,-39.947037,-72.08363,44,212,7191147,2877,WGS84,2021-02-09T00:00:00,POINT (-72.08363 -39.947037)
3611618439,Accipiter bicolor,-39.947037,-72.08363,44,212,7191147,2877,WGS84,2021-02-09T00:00:00,POINT (-72.08363 -39.947037)
3620290864,Accipiter bicolor,-39.947037,-72.08363,44,212,7191147,2877,WGS84,2021-02-09T00:00:00,POINT (-72.08363 -39.947037)
