gbifID,species,decimalLatitude,decimalLongitude,phylumKey,classKey,orderKey,familyKey,geodeticDatum,eventDate,geometry
3456585771,Pygarrhichas albogularis,-39.715068,-73.402808,44,212,729,5243,WGS84,2022-01-08T03:41:00,POINT (-73.402808 -39.715068)
3466206159,Pygarrhichas albogularis,-32.49106,-71.432086,44,212,729,5243,WGS84,2022-01-07T12:55:00,POINT (-71.432086 -32.49106)
3466446817,Pygarrhichas albogularis,-39.303088,-72.000811,44,212,729,5243,WGS84,2022-01-09T10:38:00,POINT (-72.000811 -39.303088)
3469050098,Pygarrhichas albogularis,-36.876396,-72.993297,44,212,729,5243,WGS84,2022-01-26T13:30:00,POINT (-72.993297 -36.876396)
4034726857,Pygarrhichas albogularis,-38.996162,-73.0907,44,212,729,5243,WGS84,2022-01-08T16:00:00,POINT (-73.0907 -38.996162)
3499602519,Pygarrhichas albogularis,-41.642697,-72.163078,44,212,729,5243,WGS84,2022-02-16T08:28:39,POINT (-72.163078 -41.642697)
3705470811,Pygarrhichas albogularis,-42.819019,-73.610237,44,212,729,5243,WGS84,2022-02-25T17:26:40,POINT (-73.610237 -42.819019)
3705516627,Pygarrhichas albogularis,-42.721762,-72.632014,44,212,729,5243,WGS84,2022-02-15T16:31:12,POINT (-72.632014 -42.721762)
3705397628,Pygarrhichas albogularis,-36.909188,-71.489604,44,212,729,5243,WGS84,2022-02-27T13:51:45,POINT (-71.489604 -36.909188)
3966876351,Pygarrhichas albogularis,-43.624396,-71.716175,44,212,729,5243,WGS84,2022-02-20T15:05:00,POINT (-71.716175 -43.624396)
3985800176,Pygarrhichas albogularis,-42.487505,-72.380937,44,212,729,5243,WGS84,2022-02-19T16:55:00,POINT (-72.380937 -42.487505)
3985888110,Pygarrhichas albogularis,-42.487392,-72.381057,44,212,729,5243,WGS84,2022-02-19T16:55:00,POINT (-72.381057 -42.487392)
4022265839,Pygarrhichas albogularis,-41.416418,-72.121141,44,212,729,5243,WGS84,2022-02-14T09:35:30,POINT (-72.121141 -41.416418)
3760058441,Pygarrhichas albogularis,-54.935122,-67.620438,44,212,729,5243,WGS84,2022-03-30T17:25:53,POINT (-67.620438 -54.935122)
3760037801,Pygarrhichas albogularis,-35.608232,-71.068752,44,212,729,5243,WGS84,2022-03-23T03:32:00,POINT (-71.068752 -35.608232)
3759701229,Pygarrhichas albogularis,-43.117756,-73.592353,44,212,729,5243,WGS84,2022-04-08T12:42:04,POINT (-73.592353 -43.117756)
3873555395,Pygarrhichas albogularis,-35.007112,-72.173228,44,212,729,5243,WGS84,2022-05-10T16:01:00,POINT (-72.173228 -35.007112)
3903510433,Pygarrhichas albogularis,-38.650511,-71.619574,44,212,729,5243,WGS84,2022-05-04T14:13:14,POINT (-71.619574 -38.650511)
3859394632,Pygarrhichas albogularis,-39.339846,-72.092378,44,212,729,5243,WGS84,2022-06-03T14:54:00,POINT (-72.092378 -39.339846)
3881913603,Pygarrhichas albogularis,-41.319666,-72.353502,44,212,729,5243,WGS84,2022-07-28T10:28:34,POINT (-72.353502 -41.319666)
3994954497,Pygarrhichas albogularis,-32.9804,-71.1276,44,212,729,5243,WGS84,2022-07-09T00:00:00,POINT (-71.1276 -32.9804)
3892561187,Pygarrhichas albogularis,-36.970157,-72.938685,44,212,729,5243,WGS84,2022-08-14T00:28:00,POINT (-72.938685 -36.970157)
3923642265,Pygarrhichas albogularis,-41.540461,-72.303686,44,212,729,5243,WGS84,2022-09-26T11:54:01,POINT (-72.303686 -41.540461)
3985866099,Pygarrhichas albogularis,-42.475854,-72.37876,44,212,729,5243,WGS84,2022-09-26T12:18:00,POINT (-72.37876 -42.475854)
4015146848,Pygarrhichas albogularis,-36.878924,-72.997834,44,212,729,5243,WGS84,2022-12-21T11:17:00,POINT (-72.997834 -36.878924)
4022202478,Pygarrhichas albogularis,-35.606885,-71.069052,44,212,729,5243,WGS84,2022-12-08T17:04:00,POINT (-71.069052 -35.606885)
4018712827,Pygarrhichas albogularis,-35.6027,-71.0487,44,212,729,5243,WGS84,2022-12-19T00:00:00,POINT (-71.0487 -35.6027)
3039374001,Pygarrhichas albogularis,-39.914483,-72.879296,44,212,729,5243,WGS84,2021-01-30T08:24:00,POINT (-72.879296 -39.914483)
3507230400,Pygarrhichas albogularis,-39.329975,-72.09096,44,212,729,5243,WGS84,2021-01-01T00:00:00,POINT (-72.09096 -39.329975)
3665881719,Pygarrhichas albogularis,-40.66529,-72.172485,44,212,729,5243,WGS84,2021-01-01T00:00:00,POINT (-72.172485 -40.66529)
3598304348,Pygarrhichas albogularis,-39.799274,-73.16182,44,212,729,5243,WGS84,2021-01-03T00:00:00,POINT (-73.16182 -39.799274)
3511693260,Pygarrhichas albogularis,-53.46157,-71.019066,44,212,729,5243,WGS84,2021-01-01T00:00:00,POINT (-71.019066 -53.46157)
3601010190,Pygarrhichas albogularis,-38.5294,-71.37651,44,212,729,5243,WGS84,2021-01-02T00:00:00,POINT (-71.37651 -38.5294)
3660822429,Pygarrhichas albogularis,-39.45206,-71.85481,44,212,729,5243,WGS84,2021-01-02T00:00:00,POINT (-71.85481 -39.45206)
3611142175,Pygarrhichas albogularis,-39.836395,-72.081566,44,212,729,5243,WGS84,2021-01-05T00:00:00,POINT (-72.081566 -39.836395)
3596717366,Pygarrhichas albogularis,-39.836395,-72.081566,44,212,729,5243,WGS84,2021-01-05T00:00:00,POINT (-72.081566 -39.836395)
3663117291,Pygarrhichas albogularis,-53.144745,-71.016914,44,212,729,5243,WGS84,2021-01-06T00:00:00,POINT (-71.016914 -53.144745)
3590014749,Pygarrhichas albogularis,-39.44473,-72.00355,44,212,729,5243,WGS84,2021-01-06T00:00:00,POINT (-72.00355 -39.44473)
3597060698,Pygarrhichas albogularis,-39.448708,-71.98426,44,212,729,5243,WGS84,2021-01-06T00:00:00,POINT (-71.98426 -39.448708)
3587377913,Pygarrhichas albogularis,-39.448708,-71.98426,44,212,729,5243,WGS84,2021-01-06T00:00:00,POINT (-71.98426 -39.448708)
3528454251,Pygarrhichas albogularis,-51.263386,-72.6611,44,212,729,5243,WGS84,2021-01-02T00:00:00,POINT (-72.6611 -51.263386)
3595612778,Pygarrhichas albogularis,-41.31111,-72.98005,44,212,729,5243,WGS84,2021-01-06T00:00:00,POINT (-72.98005 -41.31111)
3507520710,Pygarrhichas albogularis,-40.313377,-71.98711,44,212,729,5243,WGS84,2021-01-08T00:00:00,POINT (-71.98711 -40.313377)
3676879194,Pygarrhichas albogularis,-39.37619,-71.95342,44,212,729,5243,WGS84,2021-01-04T00:00:00,POINT (-71.95342 -39.37619)
3604658014,Pygarrhichas albogularis,-39.168446,-71.72572,44,212,729,5243,WGS84,2021-01-09T00:00:00,POINT (-71.72572 -39.168446)
3636814896,Pygarrhichas albogularis,-39.16406,-71.71999,44,212,729,5243,WGS84,2021-01-09T00:00:00,POINT (-71.71999 -39.16406)
3663734097,Pygarrhichas albogularis,-39.16406,-71.71999,44,212,729,5243,WGS84,2021-01-09T00:00:00,POINT (-71.71999 -39.16406)
3606435129,Pygarrhichas albogularis,-39.143173,-71.712166,44,212,729,5243,WGS84,2021-01-09T00:00:00,POINT (-71.712166 -39.143173)
3594035621,Pygarrhichas albogularis,-39.143173,-71.712166,44,212,729,5243,WGS84,2021-01-09T00:00:00,POINT (-71.712166 -39.143173)
3680113206,Pygarrhichas albogularis,-44.278637,-71.913895,44,212,729,5243,WGS84,2021-01-09T00:00:00,POINT (-71.913895 -44.278637)
3664523375,Pygarrhichas albogularis,-35.606865,-71.07982,44,212,729,5243,WGS84,2021-01-06T00:00:00,POINT (-71.07982 -35.606865)
3590562091,Pygarrhichas albogularis,-39.8692,-71.91444,44,212,729,5243,WGS84,2021-01-09T00:00:00,POINT (-71.91444 -39.8692)
3507814192,Pygarrhichas albogularis,-38.2164,-71.82072,44,212,729,5243,WGS84,2021-01-09T00:00:00,POINT (-71.82072 -38.2164)
3587896731,Pygarrhichas albogularis,-36.87576,-71.46718,44,212,729,5243,WGS84,2021-01-10T00:00:00,POINT (-71.46718 -36.87576)
3598947773,Pygarrhichas albogularis,-35.40579,-72.480415,44,212,729,5243,WGS84,2021-01-08T00:00:00,POINT (-72.480415 -35.40579)
3554308786,Pygarrhichas albogularis,-39.329975,-72.09096,44,212,729,5243,WGS84,2021-01-10T00:00:00,POINT (-72.09096 -39.329975)
3668713333,Pygarrhichas albogularis,-36.91017,-73.1254,44,212,729,5243,WGS84,2021-01-09T00:00:00,POINT (-73.1254 -36.91017)
3511517820,Pygarrhichas albogularis,-36.909603,-73.127075,44,212,729,5243,WGS84,2021-01-01T00:00:00,POINT (-73.127075 -36.909603)
3620871519,Pygarrhichas albogularis,-39.171227,-71.73051,44,212,729,5243,WGS84,2021-01-11T00:00:00,POINT (-71.73051 -39.171227)
3605659726,Pygarrhichas albogularis,-39.93604,-72.09154,44,212,729,5243,WGS84,2021-01-11T00:00:00,POINT (-72.09154 -39.93604)
3663511851,Pygarrhichas albogularis,-39.93604,-72.09154,44,212,729,5243,WGS84,2021-01-11T00:00:00,POINT (-72.09154 -39.93604)
3607985414,Pygarrhichas albogularis,-35.729374,-72.53895,44,212,729,5243,WGS84,2021-01-12T00:00:00,POINT (-72.53895 -35.729374)
3648881989,Pygarrhichas albogularis,-38.557,-71.49862,44,212,729,5243,WGS84,2021-01-13T00:00:00,POINT (-71.49862 -38.557)
3638502532,Pygarrhichas albogularis,-39.17073,-71.70501,44,212,729,5243,WGS84,2021-01-12T00:00:00,POINT (-71.70501 -39.17073)
3590570338,Pygarrhichas albogularis,-39.17073,-71.70501,44,212,729,5243,WGS84,2021-01-12T00:00:00,POINT (-71.70501 -39.17073)
3590154772,Pygarrhichas albogularis,-39.16577,-71.72707,44,212,729,5243,WGS84,2021-01-08T00:00:00,POINT (-71.72707 -39.16577)
3512342341,Pygarrhichas albogularis,-39.16577,-71.72707,44,212,729,5243,WGS84,2021-01-08T00:00:00,POINT (-71.72707 -39.16577)
3659829583,Pygarrhichas albogularis,-39.44473,-72.00355,44,212,729,5243,WGS84,2021-01-06T00:00:00,POINT (-72.00355 -39.44473)
3651843498,Pygarrhichas albogularis,-39.701904,-73.30842,44,212,729,5243,WGS84,2021-01-12T00:00:00,POINT (-73.30842 -39.701904)
3676331975,Pygarrhichas albogularis,-39.516933,-72.27516,44,212,729,5243,WGS84,2021-01-14T00:00:00,POINT (-72.27516 -39.516933)
3504802028,Pygarrhichas albogularis,-39.516933,-72.27516,44,212,729,5243,WGS84,2021-01-13T00:00:00,POINT (-72.27516 -39.516933)
3589724815,Pygarrhichas albogularis,-37.985867,-73.26271,44,212,729,5243,WGS84,2021-01-15T00:00:00,POINT (-73.26271 -37.985867)
3592183754,Pygarrhichas albogularis,-36.83908,-71.66089,44,212,729,5243,WGS84,2021-01-15T00:00:00,POINT (-71.66089 -36.83908)
3676414201,Pygarrhichas albogularis,-39.945934,-72.08112,44,212,729,5243,WGS84,2021-01-16T00:00:00,POINT (-72.08112 -39.945934)
3671925527,Pygarrhichas albogularis,-39.945934,-72.08112,44,212,729,5243,WGS84,2021-01-16T00:00:00,POINT (-72.08112 -39.945934)
3646690704,Pygarrhichas albogularis,-40.038963,-73.50877,44,212,729,5243,WGS84,2021-01-14T00:00:00,POINT (-73.50877 -40.038963)
3517845516,Pygarrhichas albogularis,-40.032948,-73.534515,44,212,729,5243,WGS84,2021-01-14T00:00:00,POINT (-73.534515 -40.032948)
3505217816,Pygarrhichas albogularis,-40.032948,-73.534515,44,212,729,5243,WGS84,2021-01-14T00:00:00,POINT (-73.534515 -40.032948)
3505217841,Pygarrhichas albogularis,-40.005955,-73.57888,44,212,729,5243,WGS84,2021-01-15T00:00:00,POINT (-73.57888 -40.005955)
3635078847,Pygarrhichas albogularis,-39.99408,-73.58535,44,212,729,5243,WGS84,2021-01-15T00:00:00,POINT (-73.58535 -39.99408)
3530462639,Pygarrhichas albogularis,-33.390667,-71.24129,44,212,729,5243,WGS84,2021-01-17T00:00:00,POINT (-71.24129 -33.390667)
3521873753,Pygarrhichas albogularis,-36.83908,-71.66089,44,212,729,5243,WGS84,2021-01-18T00:00:00,POINT (-71.66089 -36.83908)
3609272710,Pygarrhichas albogularis,-34.088867,-71.18741,44,212,729,5243,WGS84,2021-01-12T00:00:00,POINT (-71.18741 -34.088867)
3631373446,Pygarrhichas albogularis,-35.729374,-72.53895,44,212,729,5243,WGS84,2021-01-19T00:00:00,POINT (-72.53895 -35.729374)
3599735371,Pygarrhichas albogularis,-43.61816,-71.80457,44,212,729,5243,WGS84,2021-01-19T00:00:00,POINT (-71.80457 -43.61816)
3506956662,Pygarrhichas albogularis,-51.23247,-72.99076,44,212,729,5243,WGS84,2021-01-19T00:00:00,POINT (-72.99076 -51.23247)
3596563129,Pygarrhichas albogularis,-33.390667,-71.24129,44,212,729,5243,WGS84,2021-01-18T00:00:00,POINT (-71.24129 -33.390667)
3508502084,Pygarrhichas albogularis,-39.673447,-72.2779,44,212,729,5243,WGS84,2021-01-21T00:00:00,POINT (-72.2779 -39.673447)
3596687939,Pygarrhichas albogularis,-35.606865,-71.07982,44,212,729,5243,WGS84,2021-01-15T00:00:00,POINT (-71.07982 -35.606865)
3549283097,Pygarrhichas albogularis,-51.23247,-72.99076,44,212,729,5243,WGS84,2021-01-23T00:00:00,POINT (-72.99076 -51.23247)
3506616053,Pygarrhichas albogularis,-39.266617,-71.83072,44,212,729,5243,WGS84,2021-01-24T00:00:00,POINT (-71.83072 -39.266617)
3673596686,Pygarrhichas albogularis,-51.123928,-73.12563,44,212,729,5243,WGS84,2021-01-24T00:00:00,POINT (-73.12563 -51.123928)
3506197274,Pygarrhichas albogularis,-36.098816,-71.20677,44,212,729,5243,WGS84,2021-01-13T00:00:00,POINT (-71.20677 -36.098816)
3666766550,Pygarrhichas albogularis,-36.199135,-71.06958,44,212,729,5243,WGS84,2021-01-15T00:00:00,POINT (-71.06958 -36.199135)
3606855401,Pygarrhichas albogularis,-36.14381,-71.05701,44,212,729,5243,WGS84,2021-01-18T00:00:00,POINT (-71.05701 -36.14381)
