gbifID,species,decimalLatitude,decimalLongitude,eventDate,geometry
3902939887,Daption capense,-27.020514,-77.70901,2022-06-17T16:27:22,POINT (-77.70901 -27.020514)
4054878269,Daption capense,-36.749259,-73.617674,2022-06-18T08:58:00,POINT (-73.617674 -36.749259)
3521731542,Daption capense,-43.901886,-73.48742,2021-04-24T00:00:00,POINT (-73.48742 -43.901886)
3559387961,Daption capense,-45.298077,-73.65509,2021-05-03T00:00:00,POINT (-73.65509 -45.298077)
3455913513,Daption capense,-33.113538,-71.852631,2021-07-31T10:47:25,POINT (-71.852631 -33.113538)
3566846897,Daption capense,-43.959854,-73.435715,2021-07-01T00:00:00,POINT (-73.435715 -43.959854)
3572702073,Daption capense,-32.76938,-71.583824,2021-07-18T00:00:00,POINT (-71.583824 -32.76938)
3639701233,Daption capense,-32.76938,-71.583824,2021-07-18T00:00:00,POINT (-71.583824 -32.76938)
3651079438,Daption capense,-33.00089,-71.947914,2021-07-23T00:00:00,POINT (-71.947914 -33.00089)
3633038533,Daption capense,-33.00089,-71.947914,2021-07-23T00:00:00,POINT (-71.947914 -33.00089)
3636269423,Daption capense,-33.00089,-71.947914,2021-07-23T00:00:00,POINT (-71.947914 -33.00089)
3572672506,Daption capense,-33.00089,-71.947914,2021-07-23T00:00:00,POINT (-71.947914 -33.00089)
3653816813,Daption capense,-33.00089,-71.947914,2021-07-23T00:00:00,POINT (-71.947914 -33.00089)
3647639515,Daption capense,-33.00089,-71.947914,2021-07-23T00:00:00,POINT (-71.947914 -33.00089)
3690742288,Daption capense,-32.76938,-71.583824,2021-07-18T00:00:00,POINT (-71.583824 -32.76938)
3553037492,Daption capense,-33.00089,-71.947914,2021-07-23T00:00:00,POINT (-71.947914 -33.00089)
3681810274,Daption capense,-33.00089,-71.947914,2021-07-23T00:00:00,POINT (-71.947914 -33.00089)
3661402241,Daption capense,-33.00089,-71.947914,2021-07-23T00:00:00,POINT (-71.947914 -33.00089)
3613361052,Daption capense,-32.76938,-71.583824,2021-07-18T00:00:00,POINT (-71.583824 -32.76938)
3633136894,Daption capense,-32.996357,-71.724045,2021-07-31T00:00:00,POINT (-71.724045 -32.996357)
3574296384,Daption capense,-33.006718,-71.82085,2021-07-31T00:00:00,POINT (-71.82085 -33.006718)
3653632996,Daption capense,-33.006718,-71.82085,2021-07-31T00:00:00,POINT (-71.82085 -33.006718)
3574141880,Daption capense,-33.006718,-71.82085,2021-07-31T00:00:00,POINT (-71.82085 -33.006718)
3574569182,Daption capense,-32.996357,-71.724045,2021-07-31T00:00:00,POINT (-71.724045 -32.996357)
3665764002,Daption capense,-32.996357,-71.724045,2021-07-31T00:00:00,POINT (-71.724045 -32.996357)
3635449110,Daption capense,-33.018356,-71.630554,2021-07-31T00:00:00,POINT (-71.630554 -33.018356)
3567115964,Daption capense,-32.99879,-71.78447,2021-07-31T00:00:00,POINT (-71.78447 -32.99879)
3556383669,Daption capense,-32.99879,-71.78447,2021-07-31T00:00:00,POINT (-71.78447 -32.99879)
3566130433,Daption capense,-33.018356,-71.630554,2021-07-31T00:00:00,POINT (-71.630554 -33.018356)
3611317887,Daption capense,-33.018356,-71.630554,2021-07-31T00:00:00,POINT (-71.630554 -33.018356)
3690970270,Daption capense,-32.99879,-71.78447,2021-07-31T00:00:00,POINT (-71.78447 -32.99879)
3690335273,Daption capense,-32.99879,-71.78447,2021-07-31T00:00:00,POINT (-71.78447 -32.99879)
3554750049,Daption capense,-32.99879,-71.78447,2021-07-31T00:00:00,POINT (-71.78447 -32.99879)
3533699211,Daption capense,-33.018356,-71.630554,2021-07-31T00:00:00,POINT (-71.630554 -33.018356)
3691261324,Daption capense,-33.018356,-71.630554,2021-07-31T00:00:00,POINT (-71.630554 -33.018356)
3573589999,Daption capense,-32.996357,-71.724045,2021-07-31T00:00:00,POINT (-71.724045 -32.996357)
3624458956,Daption capense,-33.006718,-71.82085,2021-07-31T00:00:00,POINT (-71.82085 -33.006718)
3678103895,Daption capense,-32.76938,-71.583824,2021-07-31T00:00:00,POINT (-71.583824 -32.76938)
3567270939,Daption capense,-32.76938,-71.583824,2021-07-31T00:00:00,POINT (-71.583824 -32.76938)
3647662628,Daption capense,-32.996357,-71.724045,2021-07-31T00:00:00,POINT (-71.724045 -32.996357)
3654800312,Daption capense,-33.018356,-71.630554,2021-07-31T00:00:00,POINT (-71.630554 -33.018356)
3579244545,Daption capense,-33.006718,-71.82085,2021-07-31T00:00:00,POINT (-71.82085 -33.006718)
3574320435,Daption capense,-32.99879,-71.78447,2021-07-31T00:00:00,POINT (-71.78447 -32.99879)
3690675328,Daption capense,-32.76938,-71.583824,2021-07-31T00:00:00,POINT (-71.583824 -32.76938)
3663580984,Daption capense,-32.76938,-71.583824,2021-07-31T00:00:00,POINT (-71.583824 -32.76938)
3578956169,Daption capense,-32.76938,-71.583824,2021-07-31T00:00:00,POINT (-71.583824 -32.76938)
3651720366,Daption capense,-32.76938,-71.583824,2021-07-31T00:00:00,POINT (-71.583824 -32.76938)
3679767421,Daption capense,-32.76938,-71.583824,2021-07-31T00:00:00,POINT (-71.583824 -32.76938)
3536131448,Daption capense,-32.76938,-71.583824,2021-07-31T00:00:00,POINT (-71.583824 -32.76938)
3690675784,Daption capense,-32.76938,-71.583824,2021-07-31T00:00:00,POINT (-71.583824 -32.76938)
3535034620,Daption capense,-32.76938,-71.583824,2021-07-31T00:00:00,POINT (-71.583824 -32.76938)
3579598797,Daption capense,-33.018356,-71.630554,2021-07-31T00:00:00,POINT (-71.630554 -33.018356)
3560439569,Daption capense,-32.99879,-71.78447,2021-07-31T00:00:00,POINT (-71.78447 -32.99879)
