gbifID,species,decimalLatitude,decimalLongitude,phylumKey,classKey,orderKey,familyKey,geodeticDatum,eventDate,geometry
3457178647,Lophonetta specularioides,-23.082505,-67.597309,44,212,1108,2986,WGS84,2022-01-05T21:03:00,POINT (-67.597309 -23.082505)
3456832324,Lophonetta specularioides,-53.142211,-70.876617,44,212,1108,2986,WGS84,2022-01-09T20:21:33,POINT (-70.876617 -53.142211)
3456538425,Lophonetta specularioides,-18.252833,-69.173189,44,212,1108,2986,WGS84,2022-01-11T18:59:00,POINT (-69.173189 -18.252833)
3456736563,Lophonetta specularioides,-18.252725,-69.173244,44,212,1108,2986,WGS84,2022-01-11T19:44:00,POINT (-69.173244 -18.252725)
3466185637,Lophonetta specularioides,-53.115692,-70.882716,44,212,1108,2986,WGS84,2022-01-22T14:26:06,POINT (-70.882716 -53.115692)
3466239187,Lophonetta specularioides,-52.975158,-70.822692,44,212,1108,2986,WGS84,2022-01-22T11:00:49,POINT (-70.822692 -52.975158)
3499355856,Lophonetta specularioides,-31.32735,-70.800033,44,212,1108,2986,WGS84,2022-01-19T11:18:00,POINT (-70.800033 -31.32735)
3468865947,Lophonetta specularioides,-53.163486,-70.889658,44,212,1108,2986,WGS84,2022-02-01T06:03:00,POINT (-70.889658 -53.163486)
3712418823,Lophonetta specularioides,-51.724461,-72.513362,44,212,1108,2986,WGS84,2022-02-12T09:07:00,POINT (-72.513362 -51.724461)
3712711778,Lophonetta specularioides,-51.723701,-72.488728,44,212,1108,2986,WGS84,2022-02-12T10:18:00,POINT (-72.488728 -51.723701)
3747061528,Lophonetta specularioides,-53.447382,-70.973387,44,212,1108,2986,WGS84,2022-02-28T16:12:00,POINT (-70.973387 -53.447382)
3747256563,Lophonetta specularioides,-53.369856,-70.974963,44,212,1108,2986,WGS84,2022-02-28T15:32:00,POINT (-70.974963 -53.369856)
3759195098,Lophonetta specularioides,-36.866679,-73.028076,44,212,1108,2986,WGS84,2022-02-26T17:26:00,POINT (-73.028076 -36.866679)
3947784718,Lophonetta specularioides,-22.533811,-68.039475,44,212,1108,2986,WGS84,2022-02-12T13:00:55,POINT (-68.039475 -22.533811)
3947803702,Lophonetta specularioides,-22.617356,-68.057359,44,212,1108,2986,WGS84,2022-02-12T13:36:52,POINT (-68.057359 -22.617356)
3947549662,Lophonetta specularioides,-22.623609,-68.054819,44,212,1108,2986,WGS84,2022-02-12T14:33:44,POINT (-68.054819 -22.623609)
3747362647,Lophonetta specularioides,-51.740986,-72.505759,44,212,1108,2986,WGS84,2022-03-09T19:35:41,POINT (-72.505759 -51.740986)
3759099211,Lophonetta specularioides,-18.209772,-69.26963,44,212,1108,2986,WGS84,2022-03-25T11:15:14,POINT (-69.26963 -18.209772)
3759535418,Lophonetta specularioides,-54.935445,-67.618003,44,212,1108,2986,WGS84,2022-03-30T17:02:03,POINT (-67.618003 -54.935445)
4039505416,Lophonetta specularioides,-18.218845,-69.317197,44,212,1108,2986,WGS84,2022-03-28T09:54:00,POINT (-69.317197 -18.218845)
3759292101,Lophonetta specularioides,-53.13642,-70.878722,44,212,1108,2986,WGS84,2022-04-06T17:00:36,POINT (-70.878722 -53.13642)
3858788030,Lophonetta specularioides,-51.742169,-72.498321,44,212,1108,2986,WGS84,2022-04-10T16:21:00,POINT (-72.498321 -51.742169)
3859385997,Lophonetta specularioides,-51.736476,-72.506571,44,212,1108,2986,WGS84,2022-05-30T09:25:00,POINT (-72.506571 -51.736476)
3859456968,Lophonetta specularioides,-51.736476,-72.506571,44,212,1108,2986,WGS84,2022-05-30T09:25:00,POINT (-72.506571 -51.736476)
3859445997,Lophonetta specularioides,-51.736476,-72.506571,44,212,1108,2986,WGS84,2022-05-30T09:37:00,POINT (-72.506571 -51.736476)
3902925555,Lophonetta specularioides,-18.203307,-69.268336,44,212,1108,2986,WGS84,2022-05-12T13:04:00,POINT (-69.268336 -18.203307)
3858504628,Lophonetta specularioides,-53.163018,-70.889569,44,212,1108,2986,WGS84,2022-06-05T12:03:00,POINT (-70.889569 -53.163018)
3859703545,Lophonetta specularioides,-53.013622,-70.820223,44,212,1108,2986,WGS84,2022-06-10T12:46:00,POINT (-70.820223 -53.013622)
3911999677,Lophonetta specularioides,-29.470237,-70.401073,44,212,1108,2986,WGS84,2022-09-16T14:20:00,POINT (-70.401073 -29.470237)
3915562303,Lophonetta specularioides,-22.654369,-68.232101,44,212,1108,2986,WGS84,2022-09-11T14:36:08,POINT (-68.232101 -22.654369)
3923489001,Lophonetta specularioides,-22.591792,-68.070197,44,212,1108,2986,WGS84,2022-09-09T15:35:00,POINT (-68.070197 -22.591792)
4011505140,Lophonetta specularioides,-53.588783,-69.443003,44,212,1108,2986,WGS84,2022-09-29T11:42:00,POINT (-69.443003 -53.588783)
3947743697,Lophonetta specularioides,-51.732524,-72.493191,44,212,1108,2986,WGS84,2022-10-23T13:14:29,POINT (-72.493191 -51.732524)
3961322552,Lophonetta specularioides,-54.906095,-67.38764,44,212,1108,2986,WGS84,2022-10-28T11:37:00,POINT (-67.38764 -54.906095)
3961037687,Lophonetta specularioides,-33.292944,-70.142736,44,212,1108,2986,WGS84,2022-10-31T19:37:00,POINT (-70.142736 -33.292944)
3963496059,Lophonetta specularioides,-19.058215,-69.253101,44,212,1108,2986,WGS84,2022-10-29T13:45:39,POINT (-69.253101 -19.058215)
3966752855,Lophonetta specularioides,-53.181562,-70.923613,44,212,1108,2986,WGS84,2022-11-09T14:36:00,POINT (-70.923613 -53.181562)
3966402010,Lophonetta specularioides,-53.661059,-70.940785,44,212,1108,2986,WGS84,2022-11-12T12:01:00,POINT (-70.940785 -53.661059)
3985619173,Lophonetta specularioides,-22.611061,-68.05944,44,212,1108,2986,WGS84,2022-11-16T09:52:53,POINT (-68.05944 -22.611061)
3994145836,Lophonetta specularioides,-53.163353,-70.907826,44,212,1108,2986,WGS84,2022-11-23T18:59:54,POINT (-70.907826 -53.163353)
4015074360,Lophonetta specularioides,-53.1162,-70.881017,44,212,1108,2986,WGS84,2022-11-14T14:48:00,POINT (-70.881017 -53.1162)
4006634009,Lophonetta specularioides,-51.721846,-72.509225,44,212,1108,2986,WGS84,2022-12-14T14:39:00,POINT (-72.509225 -51.721846)
4009846157,Lophonetta specularioides,-22.611708,-68.059328,44,212,1108,2986,WGS84,2022-12-23T09:43:38,POINT (-68.059328 -22.611708)
4009738199,Lophonetta specularioides,-53.180424,-70.931183,44,212,1108,2986,WGS84,2022-12-25T18:44:39,POINT (-70.931183 -53.180424)
4011535225,Lophonetta specularioides,-19.274016,-68.683894,44,212,1108,2986,WGS84,2022-12-25T20:01:00,POINT (-68.683894 -19.274016)
3600577460,Lophonetta specularioides,-33.622143,-70.01548,44,212,1108,2986,WGS84,2021-01-01T00:00:00,POINT (-70.01548 -33.622143)
3584838267,Lophonetta specularioides,-33.622143,-70.01548,44,212,1108,2986,WGS84,2021-01-01T00:00:00,POINT (-70.01548 -33.622143)
3507010023,Lophonetta specularioides,-53.116234,-70.8813,44,212,1108,2986,WGS84,2021-01-01T00:00:00,POINT (-70.8813 -53.116234)
3587081303,Lophonetta specularioides,-53.11978,-70.8795,44,212,1108,2986,WGS84,2021-01-02T00:00:00,POINT (-70.8795 -53.11978)
3587842293,Lophonetta specularioides,-53.116234,-70.8813,44,212,1108,2986,WGS84,2021-01-01T00:00:00,POINT (-70.8813 -53.116234)
3609154629,Lophonetta specularioides,-53.116234,-70.8813,44,212,1108,2986,WGS84,2021-01-02T00:00:00,POINT (-70.8813 -53.116234)
3504560749,Lophonetta specularioides,-28.448166,-71.2002,44,212,1108,2986,WGS84,2021-01-03T00:00:00,POINT (-71.2002 -28.448166)
3547711598,Lophonetta specularioides,-45.88113,-71.70315,44,212,1108,2986,WGS84,2021-01-02T00:00:00,POINT (-71.70315 -45.88113)
3504518463,Lophonetta specularioides,-53.179474,-70.9257,44,212,1108,2986,WGS84,2021-01-03T00:00:00,POINT (-70.9257 -53.179474)
3528562885,Lophonetta specularioides,-53.116234,-70.8813,44,212,1108,2986,WGS84,2021-01-03T00:00:00,POINT (-70.8813 -53.116234)
3663108320,Lophonetta specularioides,-45.265583,-71.49046,44,212,1108,2986,WGS84,2021-01-03T00:00:00,POINT (-71.49046 -45.265583)
